Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
3.221	1	0	1	-64.0342
3.221	1	0	2	-94.5095
3.221	1	0	3	-98.0343
3.221	1	0	4	-83.3773
3.221	1	0	5	-98.3221
3.221	1	0	6	-85.4509
3.221	1	0	7	-95.9592
3.221	1	0	8	-67.5873
3.221	1	0	9	-102.589
3.222	1	0	0	-68.4184
3.222	1	0	1	-64.0342
3.222	1	0	2	-94.5095
3.222	1	0	3	-98.0343
3.222	1	0	4	-83.3773
3.222	1	0	5	-98.3221
3.222	1	0	6	-85.4509
3.222	1	0	7	-95.9592
3.222	1	0	8	-67.5873
3.222	1	0	9	-102.589
3.223	1	0	0	-68.4184
3.223	1	0	1	-64.0342
3.223	1	0	2	-94.5095
3.223	1	0	3	-98.0343
3.223	1	0	4	-83.3773
3.223	1	0	5	-98.3221
3.223	1	0	6	-85.4509
3.223	1	0	7	-95.9592
3.223	1	0	8	-67.5873
3.223	1	0	9	-102.589
3.224	1	0	0	-68.4184
3.224	1	0	1	-64.0342
3.224	1	0	2	-94.5095
3.224	1	0	3	-98.0343
3.224	1	0	4	-83.3773
3.224	1	0	5	-98.3221
3.224	1	0	6	-85.4509
3.224	1	0	7	-95.9592
3.224	1	0	8	-67.5873
3.224	1	0	9	-102.589
3.225	1	0	0	-68.4184
3.225	1	0	1	-64.0342
3.225	1	0	2	-94.5095
3.225	1	0	3	-98.0343
3.225	1	0	4	-83.3773
3.225	1	0	5	-98.3221
3.225	1	0	6	-85.4509
3.225	1	0	7	-95.9592
3.225	1	0	8	-67.5873
3.225	1	0	9	-102.589
3.23	1	0	0	-68.4184
3.23	1	0	1	-64.0342
3.23	1	0	2	-94.5095
3.23	1	0	3	-98.0343
3.23	1	0	4	-83.3773
3.23	1	0	5	-98.3221
3.23	1	0	6	-85.4509
3.23	1	0	7	-95.9592
3.23	1	0	8	-67.5873
3.23	1	0	9	-102.589
3.235	1	0	0	-68.4184
3.235	1	0	1	-64.0342
3.235	1	0	2	-94.5095
3.235	1	0	3	-98.0343
3.235	1	0	4	-83.3773
3.235	1	0	5	-98.3221
3.235	1	0	6	-85.4509
3.235	1	0	7	-95.9592
3.235	1	0	8	-67.5873
3.235	1	0	9	-102.589
3.237	1	0	0	-68.4184
3.237	1	0	1	-64.0342
3.237	1	0	2	-94.5095
3.237	1	0	3	-98.0343
3.237	1	0	4	-83.3773
3.237	1	0	5	-98.3221
3.237	1	0	6	-85.4509
3.237	1	0	7	-95.9592
3.237	1	0	8	-67.5873
3.237	1	0	9	-102.589
3.239	1	0	0	-68.4184
3.239	1	0	1	-64.0342
3.239	1	0	2	-94.5095
3.239	1	0	3	-98.0343
3.239	1	0	4	-83.3773
3.239	1	0	5	-98.3221
3.239	1	0	6	-85.4509
3.239	1	0	7	-95.9592
3.239	1	0	8	-67.5873
3.239	1	0	9	-102.589
3.24	1	0	0	-68.4184
3.24	1	0	1	-64.0342
3.24	1	0	2	-94.5095
3.24	1	0	3	-98.0343
3.24	1	0	4	-83.3773
3.24	1	0	5	-98.3221
3.24	1	0	6	-85.4509
3.24	1	0	7	-95.9592
3.24	1	0	8	-67.5873
3.24	1	0	9	-102.589
3.245	1	0	0	-68.4184
3.245	1	0	1	-64.0342
3.245	1	0	2	-94.5095
3.245	1	0	3	-98.0343
3.245	1	0	4	-83.3773
3.245	1	0	5	-98.3221
3.245	1	0	6	-85.4509
3.245	1	0	7	-95.9592
3.245	1	0	8	-67.5873
3.245	1	0	9	-102.589
3.25	1	0	0	-68.4184
3.25	1	0	1	-64.0342
3.25	1	0	2	-94.5095
3.25	1	0	3	-98.0343
3.25	1	0	4	-83.3773
3.25	1	0	5	-98.3221
3.25	1	0	6	-85.4509
3.25	1	0	7	-95.9592
3.25	1	0	8	-67.5873
3.25	1	0	9	-102.589
3.255	1	0	0	-68.4184
3.255	1	0	1	-64.0342
3.255	1	0	2	-94.5095
3.255	1	0	3	-98.0343
3.255	1	0	4	-83.3773
3.255	1	0	5	-98.3221
3.255	1	0	6	-85.4509
3.255	1	0	7	-95.9592
3.255	1	0	8	-67.5873
3.255	1	0	9	-102.589
3.257	1	0	0	-68.4184
3.257	1	0	1	-64.0342
3.257	1	0	2	-94.5095
3.257	1	0	3	-98.0343
3.257	1	0	4	-83.3773
3.257	1	0	5	-98.3221
3.257	1	0	6	-85.4509
3.257	1	0	7	-95.9592
3.257	1	0	8	-67.5873
3.257	1	0	9	-102.589
3.26	1	0	0	-68.4184
3.26	1	0	1	-64.0342
3.26	1	0	2	-94.5095
3.26	1	0	3	-98.0343
3.26	1	0	4	-83.3773
3.26	1	0	5	-98.3221
3.26	1	0	6	-85.4509
3.26	1	0	7	-95.9592
3.26	1	0	8	-67.5873
3.26	1	0	9	-102.589
3.265	1	0	0	-68.4184
3.265	1	0	1	-64.0342
3.265	1	0	2	-94.5095
3.265	1	0	3	-98.0343
3.265	1	0	4	-83.3773
3.265	1	0	5	-98.3221
3.265	1	0	6	-85.4509
3.265	1	0	7	-95.9592
3.265	1	0	8	-67.5873
3.265	1	0	9	-102.589
3.27	1	0	0	-68.4184
3.27	1	0	1	-64.0342
3.27	1	0	2	-94.5095
3.27	1	0	3	-98.0343
3.27	1	0	4	-83.3773
3.27	1	0	5	-98.3221
3.27	1	0	6	-85.4509
3.27	1	0	7	-95.9592
3.27	1	0	8	-67.5873
3.27	1	0	9	-102.589
3.275	1	0	0	-68.4184
3.275	1	0	1	-64.0342
3.275	1	0	2	-94.5095
3.275	1	0	3	-98.0343
3.275	1	0	4	-83.3773
3.275	1	0	5	-98.3221
3.275	1	0	6	-85.4509
3.275	1	0	7	-95.9592
3.275	1	0	8	-67.5873
3.275	1	0	9	-102.589
3.28	1	0	0	-68.4184
3.28	1	0	1	-64.0342
3.28	1	0	2	-94.5095
3.28	1	0	3	-98.0343
3.28	1	0	4	-83.3773
3.28	1	0	5	-98.3221
3.28	1	0	6	-85.4509
3.28	1	0	7	-95.9592
3.28	1	0	8	-67.5873
3.28	1	0	9	-102.589
3.285	1	0	0	-68.4184
3.285	1	0	1	-64.0342
3.285	1	0	2	-94.5095
3.285	1	0	3	-98.0343
3.285	1	0	4	-83.3773
3.285	1	0	5	-98.3221
3.285	1	0	6	-85.4509
3.285	1	0	7	-95.9592
3.285	1	0	8	-67.5873
3.285	1	0	9	-102.589
3.289	1	0	0	-68.4184
3.289	1	0	1	-64.0342
3.289	1	0	2	-94.5095
3.289	1	0	3	-98.0343
3.289	1	0	4	-83.3773
3.289	1	0	5	-98.3221
3.289	1	0	6	-85.4509
3.289	1	0	7	-95.9592
3.289	1	0	8	-67.5873
3.289	1	0	9	-102.589
3.29	1	0	0	-68.4184
3.29	1	0	1	-64.0342
3.29	1	0	2	-94.5095
3.29	1	0	3	-98.0343
3.29	1	0	4	-83.3773
3.29	1	0	5	-98.3221
3.29	1	0	6	-85.4509
3.29	1	0	7	-95.9592
3.29	1	0	8	-67.5873
3.29	1	0	9	-102.589
3.295	1	0	0	-68.4184
3.295	1	0	1	-64.0342
3.295	1	0	2	-94.5095
3.295	1	0	3	-98.0343
3.295	1	0	4	-83.3773
3.295	1	0	5	-98.3221
3.295	1	0	6	-85.4509
3.295	1	0	7	-95.9592
3.295	1	0	8	-67.5873
3.295	1	0	9	-102.589
3.3	1	0	0	-68.4184
3.3	1	0	1	-64.0342
3.3	1	0	2	-94.5095
3.3	1	0	3	-98.0343
3.3	1	0	4	-83.3773
3.3	1	0	5	-98.3221
3.3	1	0	6	-85.4509
3.3	1	0	7	-95.9592
3.3	1	0	8	-67.5873
3.3	1	0	9	-102.589
3.302	1	0	0	-68.4184
3.302	1	0	1	-64.0342
3.302	1	0	2	-94.5095
3.302	1	0	3	-98.0343
3.302	1	0	4	-83.3773
3.302	1	0	5	-98.3221
3.302	1	0	6	-85.4509
3.302	1	0	7	-95.9592
3.302	1	0	8	-67.5873
3.302	1	0	9	-102.589
3.303	1	0	0	-68.4184
3.303	1	0	1	-64.0342
3.303	1	0	2	-94.5095
3.303	1	0	3	-98.0343
3.303	1	0	4	-83.3773
3.303	1	0	5	-98.3221
3.303	1	0	6	-85.4509
3.303	1	0	7	-95.9592
3.303	1	0	8	-67.5873
3.303	1	0	9	-102.589
3.305	1	0	0	-68.4184
3.305	1	0	1	-64.0342
3.305	1	0	2	-94.5095
3.305	1	0	3	-98.0343
3.305	1	0	4	-83.3773
3.305	1	0	5	-98.3221
3.305	1	0	6	-85.4509
3.305	1	0	7	-95.9592
3.305	1	0	8	-67.5873
3.305	1	0	9	-102.589
3.306	1	0	0	-68.4184
3.306	1	0	1	-64.0342
3.306	1	0	2	-94.5095
3.306	1	0	3	-98.0343
3.306	1	0	4	-83.3773
3.306	1	0	5	-98.3221
3.306	1	0	6	-85.4509
3.306	1	0	7	-95.9592
3.306	1	0	8	-67.5873
3.306	1	0	9	-102.589
3.31	1	0	0	-68.4184
3.31	1	0	1	-64.0342
3.31	1	0	2	-94.5095
3.31	1	0	3	-98.0343
3.31	1	0	4	-83.3773
3.31	1	0	5	-98.3221
3.31	1	0	6	-85.4509
3.31	1	0	7	-95.9592
3.31	1	0	8	-67.5873
3.31	1	0	9	-102.589
3.311	1	0	0	-68.4184
3.311	1	0	1	-64.0342
3.311	1	0	2	-94.5095
3.311	1	0	3	-98.0343
3.311	1	0	4	-83.3773
3.311	1	0	5	-98.3221
3.311	1	0	6	-85.4509
3.311	1	0	7	-95.9592
3.311	1	0	8	-67.5873
3.311	1	0	9	-102.589
3.312	1	0	0	-68.4184
3.312	1	0	1	-64.0342
3.312	1	0	2	-94.5095
3.312	1	0	3	-98.0343
3.312	1	0	4	-83.3773
3.312	1	0	5	-98.3221
3.312	1	0	6	-85.4509
3.312	1	0	7	-95.9592
3.312	1	0	8	-67.5873
3.312	1	0	9	-102.589
3.313	1	0	0	-68.4184
3.313	1	0	1	-64.0342
3.313	1	0	2	-94.5095
3.313	1	0	3	-98.0343
3.313	1	0	4	-83.3773
3.313	1	0	5	-98.3221
3.313	1	0	6	-85.4509
3.313	1	0	7	-95.9592
3.313	1	0	8	-67.5873
3.313	1	0	9	-102.589
3.314	1	0	0	-68.4184
3.314	1	0	1	-64.0342
3.314	1	0	2	-94.5095
3.314	1	0	3	-98.0343
3.314	1	0	4	-83.3773
3.314	1	0	5	-98.3221
3.314	1	0	6	-85.4509
3.314	1	0	7	-95.9592
3.314	1	0	8	-67.5873
3.314	1	0	9	-102.589
3.315	1	0	0	-68.4184
3.315	1	0	1	-64.0342
3.315	1	0	2	-94.5095
3.315	1	0	3	-98.0343
3.315	1	0	4	-83.3773
3.315	1	0	5	-98.3221
3.315	1	0	6	-85.4509
3.315	1	0	7	-95.9592
3.315	1	0	8	-67.5873
3.315	1	0	9	-102.589
3.316	1	0	0	-68.4184
3.316	1	0	1	-64.0342
3.316	1	0	2	-94.5095
3.316	1	0	3	-98.0343
3.316	1	0	4	-83.3773
3.316	1	0	5	-98.3221
3.316	1	0	6	-85.4509
3.316	1	0	7	-95.9592
3.316	1	0	8	-67.5873
3.316	1	0	9	-102.589
3.317	1	0	0	-68.4184
3.317	1	0	1	-64.0342
3.317	1	0	2	-94.5095
3.317	1	0	3	-98.0343
3.317	1	0	4	-83.3773
3.317	1	0	5	-98.3221
3.317	1	0	6	-85.4509
3.317	1	0	7	-95.9592
3.317	1	0	8	-67.5873
3.317	1	0	9	-102.589
3.318	1	0	0	-68.4184
3.318	1	0	1	-64.0342
3.318	1	0	2	-94.5095
3.318	1	0	3	-98.0343
3.318	1	0	4	-83.3773
3.318	1	0	5	-98.3221
3.318	1	0	6	-85.4509
3.318	1	0	7	-95.9592
3.318	1	0	8	-67.5873
3.318	1	0	9	-102.589
3.319	1	0	0	-68.4184
3.319	1	0	1	-64.0342
3.319	1	0	2	-94.5095
3.319	1	0	3	-98.0343
3.319	1	0	4	-83.3773
3.319	1	0	5	-98.3221
3.319	1	0	6	-85.4509
3.319	1	0	7	-95.9592
3.319	1	0	8	-67.5873
3.319	1	0	9	-102.589
3.32	1	0	0	-68.4184
3.32	1	0	1	-64.0342
3.32	1	0	2	-94.5095
3.32	1	0	3	-98.0343
3.32	1	0	4	-83.3773
3.32	1	0	5	-98.3221
3.32	1	0	6	-85.4509
3.32	1	0	7	-95.9592
3.32	1	0	8	-67.5873
3.32	1	0	9	-102.589
3.321	1	0	0	-68.4184
3.321	1	0	1	-64.0342
3.321	1	0	2	-94.5095
3.321	1	0	3	-98.0343
3.321	1	0	4	-83.3773
3.321	1	0	5	-98.3221
3.321	1	0	6	-85.4509
3.321	1	0	7	-95.9592
3.321	1	0	8	-67.5873
3.321	1	0	9	-102.589
3.322	1	0	0	-68.4184
3.322	1	0	1	-64.0342
3.322	1	0	2	-94.5095
3.322	1	0	3	-98.0343
3.322	1	0	4	-83.3773
3.322	1	0	5	-98.3221
3.322	1	0	6	-85.4509
3.322	1	0	7	-95.9592
3.322	1	0	8	-67.5873
3.322	1	0	9	-102.589
3.323	1	0	0	-68.4184
3.323	1	0	1	-64.0342
3.323	1	0	2	-94.5095
3.323	1	0	3	-98.0343
3.323	1	0	4	-83.3773
3.323	1	0	5	-98.3221
3.323	1	0	6	-85.4509
3.323	1	0	7	-95.9592
3.323	1	0	8	-67.5873
3.323	1	0	9	-102.589
3.324	1	0	0	-68.4184
3.324	1	0	1	-64.0342
3.324	1	0	2	-94.5095
3.324	1	0	3	-98.0343
3.324	1	0	4	-83.3773
3.324	1	0	5	-98.3221
3.324	1	0	6	-85.4509
3.324	1	0	7	-95.9592
3.324	1	0	8	-67.5873
3.324	1	0	9	-102.589
3.325	1	0	0	-68.4184
3.325	1	0	1	-64.0342
3.325	1	0	2	-94.5095
3.325	1	0	3	-98.0343
3.325	1	0	4	-83.3773
3.325	1	0	5	-98.3221
3.325	1	0	6	-85.4509
3.325	1	0	7	-95.9592
3.325	1	0	8	-67.5873
3.325	1	0	9	-102.589
3.33	1	0	0	-68.4184
3.33	1	0	1	-64.0342
3.33	1	0	2	-94.5095
3.33	1	0	3	-98.0343
3.33	1	0	4	-83.3773
3.33	1	0	5	-98.3221
3.33	1	0	6	-85.4509
3.33	1	0	7	-95.9592
3.33	1	0	8	-67.5873
3.33	1	0	9	-102.589
3.335	1	0	0	-68.4184
3.335	1	0	1	-64.0342
3.335	1	0	2	-94.5095
3.335	1	0	3	-98.0343
3.335	1	0	4	-83.3773
3.335	1	0	5	-98.3221
3.335	1	0	6	-85.4509
3.335	1	0	7	-95.9592
3.335	1	0	8	-67.5873
3.335	1	0	9	-102.589
3.337	1	0	0	-68.4184
3.337	1	0	1	-64.0342
3.337	1	0	2	-94.5095
3.337	1	0	3	-98.0343
3.337	1	0	4	-83.3773
3.337	1	0	5	-98.3221
3.337	1	0	6	-85.4509
3.337	1	0	7	-95.9592
3.337	1	0	8	-67.5873
3.337	1	0	9	-102.589
3.34	1	0	0	-68.4184
3.34	1	0	1	-64.0342
3.34	1	0	2	-94.5095
3.34	1	0	3	-98.0343
3.34	1	0	4	-83.3773
3.34	1	0	5	-98.3221
3.34	1	0	6	-85.4509
3.34	1	0	7	-95.9592
3.34	1	0	8	-67.5873
3.34	1	0	9	-102.589
3.345	1	0	0	-68.4184
3.345	1	0	1	-64.0342
3.345	1	0	2	-94.5095
3.345	1	0	3	-98.0343
3.345	1	0	4	-83.3773
3.345	1	0	5	-98.3221
3.345	1	0	6	-85.4509
3.345	1	0	7	-95.9592
3.345	1	0	8	-67.5873
3.345	1	0	9	-102.589
3.35	1	0	0	-68.4184
3.35	1	0	1	-64.0342
3.35	1	0	2	-94.5095
3.35	1	0	3	-98.0343
3.35	1	0	4	-83.3773
3.35	1	0	5	-98.3221
3.35	1	0	6	-85.4509
3.35	1	0	7	-95.9592
3.35	1	0	8	-67.5873
3.35	1	0	9	-102.589
3.355	1	0	0	-68.4184
3.355	1	0	1	-64.0342
3.355	1	0	2	-94.5095
3.355	1	0	3	-98.0343
3.355	1	0	4	-83.3773
3.355	1	0	5	-98.3221
3.355	1	0	6	-85.4509
3.355	1	0	7	-95.9592
3.355	1	0	8	-67.5873
3.355	1	0	9	-102.589
3.36	1	0	0	-68.4184
3.36	1	0	1	-64.0342
3.36	1	0	2	-94.5095
3.36	1	0	3	-98.0343
3.36	1	0	4	-83.3773
3.36	1	0	5	-98.3221
3.36	1	0	6	-85.4509
3.36	1	0	7	-95.9592
3.36	1	0	8	-67.5873
3.36	1	0	9	-102.589
3.365	1	0	0	-68.4184
3.365	1	0	1	-64.0342
3.365	1	0	2	-94.5095
3.365	1	0	3	-98.0343
3.365	1	0	4	-83.3773
3.365	1	0	5	-98.3221
3.365	1	0	6	-85.4509
3.365	1	0	7	-95.9592
3.365	1	0	8	-67.5873
3.365	1	0	9	-102.589
3.369	1	0	0	-68.4184
3.369	1	0	1	-64.0342
3.369	1	0	2	-94.5095
3.369	1	0	3	-98.0343
3.369	1	0	4	-83.3773
3.369	1	0	5	-98.3221
3.369	1	0	6	-85.4509
3.369	1	0	7	-95.9592
3.369	1	0	8	-67.5873
3.369	1	0	9	-102.589
3.37	1	0	0	-68.4184
3.37	1	0	1	-64.0342
3.37	1	0	2	-94.5095
3.37	1	0	3	-98.0343
3.37	1	0	4	-83.3773
3.37	1	0	5	-98.3221
3.37	1	0	6	-85.4509
3.37	1	0	7	-95.9592
3.37	1	0	8	-67.5873
3.37	1	0	9	-102.589
3.375	1	0	0	-68.4184
3.375	1	0	1	-64.0342
3.375	1	0	2	-94.5095
3.375	1	0	3	-98.0343
3.375	1	0	4	-83.3773
3.375	1	0	5	-98.3221
3.375	1	0	6	-85.4509
3.375	1	0	7	-95.9592
3.375	1	0	8	-67.5873
3.375	1	0	9	-102.589
3.38	1	0	0	-68.4184
3.38	1	0	1	-64.0342
3.38	1	0	2	-94.5095
3.38	1	0	3	-98.0343
3.38	1	0	4	-83.3773
3.38	1	0	5	-98.3221
3.38	1	0	6	-85.4509
3.38	1	0	7	-95.9592
3.38	1	0	8	-67.5873
3.38	1	0	9	-102.589
3.382	1	0	0	-68.4184
3.382	1	0	1	-64.0342
3.382	1	0	2	-94.5095
3.382	1	0	3	-98.0343
3.382	1	0	4	-83.3773
3.382	1	0	5	-98.3221
3.382	1	0	6	-85.4509
3.382	1	0	7	-95.9592
3.382	1	0	8	-67.5873
3.382	1	0	9	-102.589
3.383	1	0	0	-68.4184
3.383	1	0	1	-64.0342
3.383	1	0	2	-94.5095
3.383	1	0	3	-98.0343
3.383	1	0	4	-83.3773
3.383	1	0	5	-98.3221
3.383	1	0	6	-85.4509
3.383	1	0	7	-95.9592
3.383	1	0	8	-67.5873
3.383	1	0	9	-102.589
3.385	1	0	0	-68.4184
3.385	1	0	1	-64.0342
3.385	1	0	2	-94.5095
3.385	1	0	3	-98.0343
3.385	1	0	4	-83.3773
3.385	1	0	5	-98.3221
3.385	1	0	6	-85.4509
3.385	1	0	7	-95.9592
3.385	1	0	8	-67.5873
3.385	1	0	9	-102.589
3.39	1	0	0	-68.4184
3.39	1	0	1	-64.0342
3.39	1	0	2	-94.5095
3.39	1	0	3	-98.0343
3.39	1	0	4	-83.3773
3.39	1	0	5	-98.3221
3.39	1	0	6	-85.4509
3.39	1	0	7	-95.9592
3.39	1	0	8	-67.5873
3.39	1	0	9	-102.589
3.395	1	0	0	-68.4184
3.395	1	0	1	-64.0342
3.395	1	0	2	-94.5095
3.395	1	0	3	-98.0343
3.395	1	0	4	-83.3773
3.395	1	0	5	-98.3221
3.395	1	0	6	-85.4509
3.395	1	0	7	-95.9592
3.395	1	0	8	-67.5873
3.395	1	0	9	-102.589
3.397	1	0	0	-68.4184
3.397	1	0	1	-64.0342
3.397	1	0	2	-94.5095
3.397	1	0	3	-98.0343
3.397	1	0	4	-83.3773
3.397	1	0	5	-98.3221
3.397	1	0	6	-85.4509
3.397	1	0	7	-95.9592
3.397	1	0	8	-67.5873
3.397	1	0	9	-102.589
3.399	1	0	0	-68.4184
3.399	1	0	1	-64.0342
3.399	1	0	2	-94.5095
3.399	1	0	3	-98.0343
3.399	1	0	4	-83.3773
3.399	1	0	5	-98.3221
3.399	1	0	6	-85.4509
3.399	1	0	7	-95.9592
3.399	1	0	8	-67.5873
3.399	1	0	9	-102.589
3.4	1	0	0	-68.4184
3.4	1	0	1	-64.0342
3.4	1	0	2	-94.5095
3.4	1	0	3	-98.0343
3.4	1	0	4	-83.3773
3.4	1	0	5	-98.3221
3.4	1	0	6	-85.4509
3.4	1	0	7	-95.9592
3.4	1	0	8	-67.5873
3.4	1	0	9	-102.589
3.405	1	0	0	-68.4184
3.405	1	0	1	-64.0342
3.405	1	0	2	-94.5095
3.405	1	0	3	-98.0343
3.405	1	0	4	-83.3773
3.405	1	0	5	-98.3221
3.405	1	0	6	-85.4509
3.405	1	0	7	-95.9592
3.405	1	0	8	-67.5873
3.405	1	0	9	-102.589
3.41	1	0	0	-68.4184
3.41	1	0	1	-64.0342
3.41	1	0	2	-94.5095
3.41	1	0	3	-98.0343
3.41	1	0	4	-83.3773
3.41	1	0	5	-98.3221
3.41	1	0	6	-85.4509
3.41	1	0	7	-95.9592
3.41	1	0	8	-67.5873
3.41	1	0	9	-102.589
3.411	1	0	0	-68.4184
3.411	1	0	1	-64.0342
3.411	1	0	2	-94.5095
3.411	1	0	3	-98.0343
3.411	1	0	4	-83.3773
3.411	1	0	5	-98.3221
3.411	1	0	6	-85.4509
3.411	1	0	7	-95.9592
3.411	1	0	8	-67.5873
3.411	1	0	9	-102.589
3.412	1	0	0	-68.4184
3.412	1	0	1	-64.0342
3.412	1	0	2	-94.5095
3.412	1	0	3	-98.0343
3.412	1	0	4	-83.3773
3.412	1	0	5	-98.3221
3.412	1	0	6	-85.4509
3.412	1	0	7	-95.9592
3.412	1	0	8	-67.5873
3.412	1	0	9	-102.589
3.413	1	0	0	-68.4184
3.413	1	0	1	-64.0342
3.413	1	0	2	-94.5095
3.413	1	0	3	-98.0343
3.413	1	0	4	-83.3773
3.413	1	0	5	-98.3221
3.413	1	0	6	-85.4509
3.413	1	0	7	-95.9592
3.413	1	0	8	-67.5873
3.413	1	0	9	-102.589
3.414	1	0	0	-68.4184
3.414	1	0	1	-64.0342
3.414	1	0	2	-94.5095
3.414	1	0	3	-98.0343
3.414	1	0	4	-83.3773
3.414	1	0	5	-98.3221
3.414	1	0	6	-85.4509
3.414	1	0	7	-95.9592
3.414	1	0	8	-67.5873
3.414	1	0	9	-102.589
3.415	1	0	0	-68.4184
3.415	1	0	1	-64.0342
3.415	1	0	2	-94.5095
3.415	1	0	3	-98.0343
3.415	1	0	4	-83.3773
3.415	1	0	5	-98.3221
3.415	1	0	6	-85.4509
3.415	1	0	7	-95.9592
3.415	1	0	8	-67.5873
3.415	1	0	9	-102.589
3.416	1	0	0	-68.4184
3.416	1	0	1	-64.0342
3.416	1	0	2	-94.5095
3.416	1	0	3	-98.0343
3.416	1	0	4	-83.3773
3.416	1	0	5	-98.3221
3.416	1	0	6	-85.4509
3.416	1	0	7	-95.9592
3.416	1	0	8	-67.5873
3.416	1	0	9	-102.589
3.417	1	0	0	-68.4184
3.417	1	0	1	-64.0342
3.417	1	0	2	-94.5095
3.417	1	0	3	-98.0343
3.417	1	0	4	-83.3773
3.417	1	0	5	-98.3221
3.417	1	0	6	-85.4509
3.417	1	0	7	-95.9592
3.417	1	0	8	-67.5873
3.417	1	0	9	-102.589
3.418	1	0	0	-68.4184
3.418	1	0	1	-64.0342
3.418	1	0	2	-94.5095
3.418	1	0	3	-98.0343
3.418	1	0	4	-83.3773
3.418	1	0	5	-98.3221
3.418	1	0	6	-85.4509
3.418	1	0	7	-95.9592
3.418	1	0	8	-67.5873
3.418	1	0	9	-102.589
3.419	1	0	0	-68.4184
3.419	1	0	1	-64.0342
3.419	1	0	2	-94.5095
3.419	1	0	3	-98.0343
3.419	1	0	4	-83.3773
3.419	1	0	5	-98.3221
3.419	1	0	6	-85.4509
3.419	1	0	7	-95.9592
3.419	1	0	8	-67.5873
3.419	1	0	9	-102.589
3.42	1	0	0	-68.4184
3.42	1	0	1	-64.0342
3.42	1	0	2	-94.5095
3.42	1	0	3	-98.0343
3.42	1	0	4	-83.3773
3.42	1	0	5	-98.3221
3.42	1	0	6	-85.4509
3.42	1	0	7	-95.9592
3.42	1	0	8	-67.5873
3.42	1	0	9	-102.589
3.421	1	0	0	-68.4184
3.421	1	0	1	-64.0342
3.421	1	0	2	-94.5095
3.421	1	0	3	-98.0343
3.421	1	0	4	-83.3773
3.421	1	0	5	-98.3221
3.421	1	0	6	-85.4509
3.421	1	0	7	-95.9592
3.421	1	0	8	-67.5873
3.421	1	0	9	-102.589
3.422	1	0	0	-68.4184
3.422	1	0	1	-64.0342
3.422	1	0	2	-94.5095
3.422	1	0	3	-98.0343
3.422	1	0	4	-83.3773
3.422	1	0	5	-98.3221
3.422	1	0	6	-85.4509
3.422	1	0	7	-95.9592
3.422	1	0	8	-67.5873
3.422	1	0	9	-102.589
3.423	1	0	0	-68.4184
3.423	1	0	1	-64.0342
3.423	1	0	2	-94.5095
3.423	1	0	3	-98.0343
3.423	1	0	4	-83.3773
3.423	1	0	5	-98.3221
3.423	1	0	6	-85.4509
3.423	1	0	7	-95.9592
3.423	1	0	8	-67.5873
3.423	1	0	9	-102.589
3.424	1	0	0	-68.4184
3.424	1	0	1	-64.0342
3.424	1	0	2	-94.5095
3.424	1	0	3	-98.0343
3.424	1	0	4	-83.3773
3.424	1	0	5	-98.3221
3.424	1	0	6	-85.4509
3.424	1	0	7	-95.9592
3.424	1	0	8	-67.5873
3.424	1	0	9	-102.589
3.425	1	0	0	-68.4184
3.425	1	0	1	-64.0342
3.425	1	0	2	-94.5095
3.425	1	0	3	-98.0343
3.425	1	0	4	-83.3773
3.425	1	0	5	-98.3221
3.425	1	0	6	-85.4509
3.425	1	0	7	-95.9592
3.425	1	0	8	-67.5873
3.425	1	0	9	-102.589
3.43	1	0	0	-68.4184
3.43	1	0	1	-64.0342
3.43	1	0	2	-94.5095
3.43	1	0	3	-98.0343
3.43	1	0	4	-83.3773
3.43	1	0	5	-98.3221
3.43	1	0	6	-85.4509
3.43	1	0	7	-95.9592
3.43	1	0	8	-67.5873
3.43	1	0	9	-102.589
3.435	1	0	0	-68.4184
3.435	1	0	1	-64.0342
3.435	1	0	2	-94.5095
3.435	1	0	3	-98.0343
3.435	1	0	4	-83.3773
3.435	1	0	5	-98.3221
3.435	1	0	6	-85.4509
3.435	1	0	7	-95.9592
3.435	1	0	8	-67.5873
3.435	1	0	9	-102.589
3.44	1	0	0	-68.4184
3.44	1	0	1	-64.0342
3.44	1	0	2	-94.5095
3.44	1	0	3	-98.0343
3.44	1	0	4	-83.3773
3.44	1	0	5	-98.3221
3.44	1	0	6	-85.4509
3.44	1	0	7	-95.9592
3.44	1	0	8	-67.5873
3.44	1	0	9	-102.589
3.445	1	0	0	-68.4184
3.445	1	0	1	-64.0342
3.445	1	0	2	-94.5095
3.445	1	0	3	-98.0343
3.445	1	0	4	-83.3773
3.445	1	0	5	-98.3221
3.445	1	0	6	-85.4509
3.445	1	0	7	-95.9592
3.445	1	0	8	-67.5873
3.445	1	0	9	-102.589
3.449	1	0	0	-68.4184
3.449	1	0	1	-64.0342
3.449	1	0	2	-94.5095
3.449	1	0	3	-98.0343
3.449	1	0	4	-83.3773
3.449	1	0	5	-98.3221
3.449	1	0	6	-85.4509
3.449	1	0	7	-95.9592
3.449	1	0	8	-67.5873
3.449	1	0	9	-102.589
3.45	1	0	0	-68.4184
3.45	1	0	1	-64.0342
3.45	1	0	2	-94.5095
3.45	1	0	3	-98.0343
3.45	1	0	4	-83.3773
3.45	1	0	5	-98.3221
3.45	1	0	6	-85.4509
3.45	1	0	7	-95.9592
3.45	1	0	8	-67.5873
