Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
10.4159	UL	1041	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.4169	UL	1041	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.4169	UL	1041	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.4173	UL	1041	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.4175	UL	1041	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.4177	UL	1041	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.4179	UL	1041	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.4182	UL	1041	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.4184	UL	1041	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.4185	UL	1041	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.4187	UL	1041	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.4189	UL	1041	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.4189	UL	1041	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.4194	UL	1041	9	0	1	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
10.4196	UL	1041	9	0	5	4	1	0	8	184	0	1	0	-5.60187	255	0	4.33046e-11
10.4199	UL	1041	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.4199	UL	1041	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.4205	UL	1042	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.4209	UL	1042	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.4209	UL	1042	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.4215	UL	1042	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.4219	UL	1042	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.4219	UL	1042	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.4229	UL	1042	2	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.4229	UL	1042	2	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.4239	UL	1042	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.4239	UL	1042	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.4249	UL	1042	4	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
10.4249	UL	1042	4	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
10.4259	UL	1042	5	0	6	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.4259	UL	1042	5	0	6	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.4269	UL	1042	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.4269	UL	1042	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.4279	UL	1042	7	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
10.4279	UL	1042	7	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
10.5073	UL	1050	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.5073	UL	1050	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.5074	UL	1050	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.5074	UL	1050	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.5074	UL	1050	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.5074	UL	1050	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.5075	UL	1050	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.5075	UL	1050	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.5076	UL	1050	7	0	7	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.5076	UL	1050	7	0	7	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.5076	UL	1050	7	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.5076	UL	1050	7	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.5077	UL	1050	7	0	9	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.5077	UL	1050	7	0	9	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.5078	UL	1050	7	0	10	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.5078	UL	1050	7	0	10	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.5079	UL	1050	7	0	11	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.5079	UL	1050	7	0	11	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.5089	UL	1050	8	0	12	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.5089	UL	1050	8	0	12	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.5122	UL	1051	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.5122	UL	1051	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.5124	UL	1051	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.5124	UL	1051	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.5126	UL	1051	2	0	5	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5126	UL	1051	2	0	5	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5126	UL	1051	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.5126	UL	1051	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.5129	UL	1051	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5129	UL	1051	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5129	UL	1051	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.5129	UL	1051	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.5133	UL	1051	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.5133	UL	1051	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.5135	UL	1051	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.5135	UL	1051	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.5137	UL	1051	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5137	UL	1051	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5139	UL	1051	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5139	UL	1051	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5142	UL	1051	4	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.5142	UL	1051	4	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.5144	UL	1051	4	0	3	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.5144	UL	1051	4	0	3	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.5145	UL	1051	4	0	6	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.5145	UL	1051	4	0	6	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.5147	UL	1051	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5147	UL	1051	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5149	UL	1051	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5149	UL	1051	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5151	UL	1051	5	0	1	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.5154	UL	1051	5	0	2	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
10.5154	UL	1051	5	0	2	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
10.5159	UL	1051	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.5159	UL	1051	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.5169	UL	1051	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.5169	UL	1051	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.5173	UL	1051	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.5175	UL	1051	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.5177	UL	1051	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.5179	UL	1051	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5182	UL	1051	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.5184	UL	1051	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.5185	UL	1051	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.5187	UL	1051	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.5189	UL	1051	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.5189	UL	1051	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.5194	UL	1051	9	0	1	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
10.5196	UL	1051	9	0	5	4	1	0	8	184	0	1	0	-5.60187	255	0	4.33046e-11
10.5199	UL	1051	9	0	9	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.5199	UL	1051	9	0	9	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.5205	UL	1052	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.5209	UL	1052	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.5209	UL	1052	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.5215	UL	1052	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.5219	UL	1052	1	0	7	5	1	0	10	231	0	1	0	-8.05637	255	1	0.999868
10.5219	UL	1052	1	0	7	5	1	0	10	231	0	1	0	-8.05637	255	1	0.999868
10.5229	UL	1052	2	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.5229	UL	1052	2	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.5239	UL	1052	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.5239	UL	1052	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.5249	UL	1052	4	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.5249	UL	1052	4	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.5259	UL	1052	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.5259	UL	1052	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.5269	UL	1052	6	0	8	5	1	0	10	231	0	1	1	-8.05637	255	0	0
10.5269	UL	1052	6	0	8	5	1	0	10	231	0	1	1	-8.05637	255	0	0
10.5279	UL	1052	7	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.5279	UL	1052	7	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6073	UL	1060	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.6073	UL	1060	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.6074	UL	1060	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.6074	UL	1060	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.6074	UL	1060	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.6074	UL	1060	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.6075	UL	1060	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.6075	UL	1060	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.6076	UL	1060	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.6076	UL	1060	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.6076	UL	1060	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.6076	UL	1060	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.6077	UL	1060	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.6077	UL	1060	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.6078	UL	1060	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.6078	UL	1060	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.6079	UL	1060	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.6079	UL	1060	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.6079	UL	1060	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.6079	UL	1060	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.6122	UL	1061	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.6122	UL	1061	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.6124	UL	1061	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.6124	UL	1061	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.6124	UL	1061	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.6124	UL	1061	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.6126	UL	1061	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.6126	UL	1061	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.6126	UL	1061	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.6126	UL	1061	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.6129	UL	1061	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6129	UL	1061	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6129	UL	1061	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.6129	UL	1061	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.6133	UL	1061	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.6133	UL	1061	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.6135	UL	1061	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.6135	UL	1061	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.6137	UL	1061	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.6137	UL	1061	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.6139	UL	1061	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6139	UL	1061	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6143	UL	1061	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.6143	UL	1061	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.6145	UL	1061	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.6145	UL	1061	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.6147	UL	1061	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.6147	UL	1061	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.6149	UL	1061	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6149	UL	1061	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6154	UL	1061	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
10.6154	UL	1061	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
10.6159	UL	1061	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.6159	UL	1061	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.6169	UL	1061	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.6169	UL	1061	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.6173	UL	1061	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.6175	UL	1061	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.6177	UL	1061	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.6179	UL	1061	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6182	UL	1061	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.6184	UL	1061	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.6185	UL	1061	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.6187	UL	1061	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.6189	UL	1061	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.6189	UL	1061	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.6194	UL	1061	9	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
10.6199	UL	1061	9	0	6	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6199	UL	1061	9	0	6	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6205	UL	1062	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.6209	UL	1062	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6209	UL	1062	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6215	UL	1062	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
10.6219	UL	1062	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6219	UL	1062	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
10.6229	UL	1062	2	0	11	2	1	0	10	90	0	1	0	-8.05637	255	1	0.998678
10.6229	UL	1062	2	0	11	2	1	0	10	90	0	1	0	-8.05637	255	1	0.998678
10.6239	UL	1062	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.6239	UL	1062	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
10.6249	UL	1062	4	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6249	UL	1062	4	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6259	UL	1062	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6259	UL	1062	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6269	UL	1062	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6269	UL	1062	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
10.6279	UL	1062	7	0	11	2	1	0	10	90	0	1	1	-8.05637	255	0	7.50511e-14
10.6279	UL	1062	7	0	11	2	1	0	10	90	0	1	1	-8.05637	255	0	7.50511e-14
10.7073	UL	1070	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.7073	UL	1070	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
10.7074	UL	1070	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.7074	UL	1070	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
10.7074	UL	1070	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.7074	UL	1070	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
10.7075	UL	1070	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.7075	UL	1070	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
10.7076	UL	1070	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.7076	UL	1070	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.7076	UL	1070	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.7076	UL	1070	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
10.7077	UL	1070	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.7077	UL	1070	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.7078	UL	1070	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.7078	UL	1070	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
10.7079	UL	1070	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.7079	UL	1070	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
10.7079	UL	1070	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.7079	UL	1070	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
10.7122	UL	1071	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.7122	UL	1071	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.7124	UL	1071	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.7124	UL	1071	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.7124	UL	1071	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.7124	UL	1071	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
10.7126	UL	1071	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.7126	UL	1071	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.7126	UL	1071	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.7126	UL	1071	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
10.7128	UL	1071	2	0	9	2	1	0	8	90	0	1	0	-5.60187	255	0	9.84732e-06
10.7128	UL	1071	2	0	9	2	1	0	8	90	0	1	0	-5.60187	255	0	9.84732e-06
10.7129	UL	1071	2	0	11	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.7129	UL	1071	2	0	11	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
10.7133	UL	1071	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.7133	UL	1071	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.7135	UL	1071	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.7135	UL	1071	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.7137	UL	1071	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.7137	UL	1071	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.7139	UL	1071	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7139	UL	1071	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7143	UL	1071	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.7143	UL	1071	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
10.7145	UL	1071	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.7145	UL	1071	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
10.7147	UL	1071	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.7147	UL	1071	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
10.7149	UL	1071	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7149	UL	1071	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7154	UL	1071	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
10.7154	UL	1071	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
10.7159	UL	1071	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.7159	UL	1071	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
10.7169	UL	1071	6	0	5	8	1	0	8	371	0	1	0	-5.60187	255	0	0
10.7169	UL	1071	6	0	5	8	1	0	8	371	0	1	0	-5.60187	255	0	0
10.7172	UL	1071	7	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.7174	UL	1071	7	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.7175	UL	1071	7	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.7177	UL	1071	7	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7179	UL	1071	7	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.7179	UL	1071	7	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.7182	UL	1071	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
10.7184	UL	1071	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
10.7185	UL	1071	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
10.7187	UL	1071	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
10.7189	UL	1071	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.7189	UL	1071	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
10.7194	UL	1071	9	0	1	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
10.7196	UL	1071	9	0	5	4	1	0	8	184	0	1	0	-5.60187	255	0	4.33046e-11
10.7199	UL	1071	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.7199	UL	1071	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
10.7205	UL	1072	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
