time(s)	cellId	rnti	lcid	packetSize
0.912003	3	1	3	1030
0.912004	1	2	3	1030
0.912004	3	2	3	1030
0.912102	1	2	3	1030
0.912103	3	2	3	1030
0.912202	1	2	3	1030
0.912203	3	2	3	1030
0.912302	1	2	3	1030
0.912303	3	2	3	1030
0.912402	1	2	3	1030
0.912403	3	2	3	1030
0.912502	1	2	3	1030
0.912503	3	2	3	1030
0.912602	1	2	3	1030
0.912603	3	2	3	1030
0.912702	1	2	3	1030
0.912703	3	2	3	1030
0.912802	1	2	3	1030
0.912803	3	2	3	1030
0.912902	1	2	3	1030
0.912903	3	2	3	1030
0.913002	1	1	3	1030
0.913003	3	1	3	1030
0.913004	1	2	3	1030
0.913004	3	2	3	1030
0.913102	1	2	3	1030
0.913103	3	2	3	1030
0.913202	1	2	3	1030
0.913203	3	2	3	1030
0.913302	1	2	3	1030
0.913303	3	2	3	1030
0.913402	1	2	3	1030
0.913403	3	2	3	1030
0.913502	1	2	3	1030
0.913503	3	2	3	1030
0.913602	1	2	3	1030
0.913603	3	2	3	1030
0.913702	1	2	3	1030
0.913703	3	2	3	1030
0.913802	1	2	3	1030
0.913803	3	2	3	1030
0.913902	1	2	3	1030
0.913903	3	2	3	1030
0.914002	1	1	3	1030
0.914003	3	1	3	1030
0.914004	1	2	3	1030
0.914004	3	2	3	1030
0.914102	1	2	3	1030
0.914103	3	2	3	1030
0.914202	1	2	3	1030
0.914203	3	2	3	1030
0.914302	1	2	3	1030
0.914303	3	2	3	1030
0.914402	1	2	3	1030
0.914403	3	2	3	1030
0.914502	1	2	3	1030
0.914503	3	2	3	1030
0.914602	1	2	3	1030
0.914603	3	2	3	1030
0.914702	1	2	3	1030
0.914703	3	2	3	1030
0.914802	1	2	3	1030
0.914803	3	2	3	1030
0.914902	1	2	3	1030
0.914903	3	2	3	1030
0.915002	1	1	3	1030
0.915003	3	1	3	1030
0.915004	1	2	3	1030
0.915004	3	2	3	1030
0.915102	1	2	3	1030
0.915103	3	2	3	1030
0.915202	1	2	3	1030
0.915203	3	2	3	1030
0.915302	1	2	3	1030
0.915303	3	2	3	1030
0.915402	1	2	3	1030
0.915403	3	2	3	1030
0.915502	1	2	3	1030
0.915503	3	2	3	1030
0.915602	1	2	3	1030
0.915603	3	2	3	1030
0.915702	1	2	3	1030
0.915703	3	2	3	1030
0.915802	1	2	3	1030
0.915803	3	2	3	1030
0.915902	1	2	3	1030
0.915903	3	2	3	1030
0.916002	1	1	3	1030
0.916003	3	1	3	1030
0.916004	1	2	3	1030
0.916004	3	2	3	1030
0.916102	1	2	3	1030
0.916103	3	2	3	1030
0.916202	1	2	3	1030
0.916203	3	2	3	1030
0.916302	1	2	3	1030
0.916303	3	2	3	1030
0.916402	1	2	3	1030
0.916403	3	2	3	1030
0.916502	1	2	3	1030
0.916503	3	2	3	1030
0.916602	1	2	3	1030
0.916603	3	2	3	1030
0.916702	1	2	3	1030
0.916703	3	2	3	1030
0.916802	1	2	3	1030
0.916803	3	2	3	1030
0.916902	1	2	3	1030
0.916903	3	2	3	1030
0.917002	1	1	3	1030
0.917003	3	1	3	1030
0.917004	1	2	3	1030
0.917004	3	2	3	1030
0.917102	1	2	3	1030
0.917103	3	2	3	1030
0.917202	1	2	3	1030
0.917203	3	2	3	1030
0.917302	1	2	3	1030
0.917303	3	2	3	1030
0.917402	1	2	3	1030
0.917403	3	2	3	1030
0.917502	1	2	3	1030
0.917503	3	2	3	1030
0.917602	1	2	3	1030
0.917603	3	2	3	1030
0.917702	1	2	3	1030
0.917703	3	2	3	1030
0.917802	1	2	3	1030
0.917803	3	2	3	1030
0.917902	1	2	3	1030
0.917903	3	2	3	1030
0.918002	1	1	3	1030
0.918003	3	1	3	1030
0.918004	1	2	3	1030
0.918004	3	2	3	1030
0.918102	1	2	3	1030
0.918103	3	2	3	1030
0.918202	1	2	3	1030
0.918203	3	2	3	1030
0.918302	1	2	3	1030
0.918303	3	2	3	1030
0.918402	1	2	3	1030
0.918403	3	2	3	1030
0.918502	1	2	3	1030
0.918503	3	2	3	1030
0.918602	1	2	3	1030
0.918603	3	2	3	1030
0.918702	1	2	3	1030
0.918703	3	2	3	1030
0.918802	1	2	3	1030
0.918803	3	2	3	1030
0.918902	1	2	3	1030
0.918903	3	2	3	1030
0.919002	1	1	3	1030
0.919003	3	1	3	1030
0.919004	1	2	3	1030
0.919004	3	2	3	1030
0.919102	1	2	3	1030
0.919103	3	2	3	1030
0.919202	1	2	3	1030
0.919203	3	2	3	1030
0.919302	1	2	3	1030
0.919303	3	2	3	1030
0.919402	1	2	3	1030
0.919403	3	2	3	1030
0.919502	1	2	3	1030
0.919503	3	2	3	1030
0.919602	1	2	3	1030
0.919603	3	2	3	1030
0.919702	1	2	3	1030
0.919703	3	2	3	1030
0.919802	1	2	3	1030
0.919803	3	2	3	1030
0.919902	1	2	3	1030
0.919903	3	2	3	1030
0.920002	1	1	3	1030
0.920003	3	1	3	1030
0.920004	1	2	3	1030
0.920004	3	2	3	1030
0.920102	1	2	3	1030
0.920103	3	2	3	1030
0.920202	1	2	3	1030
0.920203	3	2	3	1030
0.920302	1	2	3	1030
0.920303	3	2	3	1030
0.920402	1	2	3	1030
0.920403	3	2	3	1030
0.920502	1	2	3	1030
0.920503	3	2	3	1030
0.920602	1	2	3	1030
0.920603	3	2	3	1030
0.920702	1	2	3	1030
0.920703	3	2	3	1030
0.920802	1	2	3	1030
0.920803	3	2	3	1030
0.920902	1	2	3	1030
0.920903	3	2	3	1030
0.921002	1	1	3	1030
0.921003	3	1	3	1030
0.921004	1	2	3	1030
0.921004	3	2	3	1030
0.921102	1	2	3	1030
0.921103	3	2	3	1030
0.921202	1	2	3	1030
0.921203	3	2	3	1030
0.921302	1	2	3	1030
0.921303	3	2	3	1030
0.921402	1	2	3	1030
0.921403	3	2	3	1030
0.921502	1	2	3	1030
0.921503	3	2	3	1030
0.921602	1	2	3	1030
0.921603	3	2	3	1030
0.921702	1	2	3	1030
0.921703	3	2	3	1030
0.921802	1	2	3	1030
0.921803	3	2	3	1030
0.921902	1	2	3	1030
0.921903	3	2	3	1030
0.922002	1	1	3	1030
0.922003	3	1	3	1030
0.922004	1	2	3	1030
0.922004	3	2	3	1030
0.922102	1	2	3	1030
0.922103	3	2	3	1030
0.922202	1	2	3	1030
0.922203	3	2	3	1030
0.922302	1	2	3	1030
0.922303	3	2	3	1030
0.922402	1	2	3	1030
0.922403	3	2	3	1030
0.922502	1	2	3	1030
0.922503	3	2	3	1030
0.922602	1	2	3	1030
0.922603	3	2	3	1030
0.922702	1	2	3	1030
0.922703	3	2	3	1030
0.922802	1	2	3	1030
0.922803	3	2	3	1030
0.922902	1	2	3	1030
0.922903	3	2	3	1030
0.923002	1	1	3	1030
0.923003	3	1	3	1030
0.923004	1	2	3	1030
0.923004	3	2	3	1030
0.923102	1	2	3	1030
0.923103	3	2	3	1030
0.923202	1	2	3	1030
0.923203	3	2	3	1030
0.923302	1	2	3	1030
0.923303	3	2	3	1030
0.923402	1	2	3	1030
0.923403	3	2	3	1030
0.923502	1	2	3	1030
0.923503	3	2	3	1030
0.923602	1	2	3	1030
0.923603	3	2	3	1030
0.923702	1	2	3	1030
0.923703	3	2	3	1030
0.923802	1	2	3	1030
0.923803	3	2	3	1030
0.923902	1	2	3	1030
0.923903	3	2	3	1030
0.924002	1	1	3	1030
0.924003	3	1	3	1030
0.924004	1	2	3	1030
0.924004	3	2	3	1030
0.924102	1	2	3	1030
0.924103	3	2	3	1030
0.924202	1	2	3	1030
0.924203	3	2	3	1030
0.924302	1	2	3	1030
0.924303	3	2	3	1030
0.924402	1	2	3	1030
0.924403	3	2	3	1030
0.924502	1	2	3	1030
0.924503	3	2	3	1030
0.924602	1	2	3	1030
0.924603	3	2	3	1030
0.924702	1	2	3	1030
0.924703	3	2	3	1030
0.924802	1	2	3	1030
0.924803	3	2	3	1030
0.924902	1	2	3	1030
0.924903	3	2	3	1030
0.925002	1	1	3	1030
0.925003	3	1	3	1030
0.925004	1	2	3	1030
0.925004	3	2	3	1030
0.925102	1	2	3	1030
0.925103	3	2	3	1030
0.925202	1	2	3	1030
0.925203	3	2	3	1030
0.925302	1	2	3	1030
0.925303	3	2	3	1030
0.925402	1	2	3	1030
0.925403	3	2	3	1030
0.925502	1	2	3	1030
0.925503	3	2	3	1030
0.925602	1	2	3	1030
0.925603	3	2	3	1030
0.925702	1	2	3	1030
0.925703	3	2	3	1030
0.925802	1	2	3	1030
0.925803	3	2	3	1030
0.925902	1	2	3	1030
0.925903	3	2	3	1030
0.926002	1	1	3	1030
0.926003	3	1	3	1030
0.926004	1	2	3	1030
0.926004	3	2	3	1030
0.926102	1	2	3	1030
0.926103	3	2	3	1030
0.926202	1	2	3	1030
0.926203	3	2	3	1030
0.926302	1	2	3	1030
0.926303	3	2	3	1030
0.926402	1	2	3	1030
0.926403	3	2	3	1030
0.926502	1	2	3	1030
0.926503	3	2	3	1030
0.926602	1	2	3	1030
0.926603	3	2	3	1030
0.926702	1	2	3	1030
0.926703	3	2	3	1030
0.926802	1	2	3	1030
0.926803	3	2	3	1030
0.926902	1	2	3	1030
0.926903	3	2	3	1030
0.927002	1	1	3	1030
0.927003	3	1	3	1030
0.927004	1	2	3	1030
0.927004	3	2	3	1030
0.927102	1	2	3	1030
0.927103	3	2	3	1030
0.927202	1	2	3	1030
0.927203	3	2	3	1030
0.927302	1	2	3	1030
0.927303	3	2	3	1030
0.927402	1	2	3	1030
0.927403	3	2	3	1030
0.927502	1	2	3	1030
0.927503	3	2	3	1030
0.927602	1	2	3	1030
0.927603	3	2	3	1030
0.927702	1	2	3	1030
0.927703	3	2	3	1030
0.927802	1	2	3	1030
0.927803	3	2	3	1030
0.927902	1	2	3	1030
0.927903	3	2	3	1030
0.928002	1	1	3	1030
0.928003	3	1	3	1030
0.928004	1	2	3	1030
0.928004	3	2	3	1030
0.928102	1	2	3	1030
0.928103	3	2	3	1030
0.928202	1	2	3	1030
0.928203	3	2	3	1030
0.928302	1	2	3	1030
0.928303	3	2	3	1030
0.928402	1	2	3	1030
0.928403	3	2	3	1030
0.928502	1	2	3	1030
0.928503	3	2	3	1030
0.928602	1	2	3	1030
0.928603	3	2	3	1030
0.928702	1	2	3	1030
0.928703	3	2	3	1030
0.928802	1	2	3	1030
0.928803	3	2	3	1030
0.928902	1	2	3	1030
0.928903	3	2	3	1030
0.929002	1	1	3	1030
0.929003	3	1	3	1030
0.929004	1	2	3	1030
0.929004	3	2	3	1030
0.929102	1	2	3	1030
0.929103	3	2	3	1030
0.929202	1	2	3	1030
0.929203	3	2	3	1030
0.929302	1	2	3	1030
0.929303	3	2	3	1030
0.929402	1	2	3	1030
0.929403	3	2	3	1030
0.929502	1	2	3	1030
0.929503	3	2	3	1030
0.929602	1	2	3	1030
0.929603	3	2	3	1030
0.929702	1	2	3	1030
0.929703	3	2	3	1030
0.929802	1	2	3	1030
0.929803	3	2	3	1030
0.929902	1	2	3	1030
0.929903	3	2	3	1030
0.930002	1	1	3	1030
0.930003	3	1	3	1030
0.930004	1	2	3	1030
0.930004	3	2	3	1030
0.930102	1	2	3	1030
0.930103	3	2	3	1030
0.930202	1	2	3	1030
0.930203	3	2	3	1030
0.930302	1	2	3	1030
0.930303	3	2	3	1030
0.930402	1	2	3	1030
0.930403	3	2	3	1030
0.930502	1	2	3	1030
0.930503	3	2	3	1030
0.930602	1	2	3	1030
0.930603	3	2	3	1030
0.930702	1	2	3	1030
0.930703	3	2	3	1030
0.930802	1	2	3	1030
0.930803	3	2	3	1030
0.930902	1	2	3	1030
0.930903	3	2	3	1030
0.931002	1	1	3	1030
0.931003	3	1	3	1030
0.931004	1	2	3	1030
0.931004	3	2	3	1030
0.931102	1	2	3	1030
0.931103	3	2	3	1030
0.931202	1	2	3	1030
0.931203	3	2	3	1030
0.931302	1	2	3	1030
0.931303	3	2	3	1030
0.931402	1	2	3	1030
0.931403	3	2	3	1030
0.931502	1	2	3	1030
0.931503	3	2	3	1030
0.931602	1	2	3	1030
0.931603	3	2	3	1030
0.931702	1	2	3	1030
0.931703	3	2	3	1030
0.931802	1	2	3	1030
0.931803	3	2	3	1030
0.931902	1	2	3	1030
0.931903	3	2	3	1030
0.932002	1	1	3	1030
0.932003	3	1	3	1030
0.932004	1	2	3	1030
0.932004	3	2	3	1030
0.932102	1	2	3	1030
0.932103	3	2	3	1030
0.932202	1	2	3	1030
0.932203	3	2	3	1030
0.932302	1	2	3	1030
0.932303	3	2	3	1030
0.932402	1	2	3	1030
0.932403	3	2	3	1030
0.932502	1	2	3	1030
0.932503	3	2	3	1030
0.932602	1	2	3	1030
0.932603	3	2	3	1030
0.932702	1	2	3	1030
0.932703	3	2	3	1030
0.932802	1	2	3	1030
0.932803	3	2	3	1030
0.932902	1	2	3	1030
0.932903	3	2	3	1030
0.933002	1	1	3	1030
0.933003	3	1	3	1030
0.933004	1	2	3	1030
0.933004	3	2	3	1030
0.933102	1	2	3	1030
0.933103	3	2	3	1030
0.933202	1	2	3	1030
0.933203	3	2	3	1030
0.933302	1	2	3	1030
0.933303	3	2	3	1030
0.933402	1	2	3	1030
0.933403	3	2	3	1030
0.933502	1	2	3	1030
0.933503	3	2	3	1030
0.933602	1	2	3	1030
0.933603	3	2	3	1030
0.933702	1	2	3	1030
0.933703	3	2	3	1030
0.933802	1	2	3	1030
0.933803	3	2	3	1030
0.933902	1	2	3	1030
0.933903	3	2	3	1030
0.934002	1	1	3	1030
0.934003	3	1	3	1030
0.934004	1	2	3	1030
0.934004	3	2	3	1030
0.934102	1	2	3	1030
0.934103	3	2	3	1030
0.934202	1	2	3	1030
0.934203	3	2	3	1030
0.934302	1	2	3	1030
0.934303	3	2	3	1030
0.934402	1	2	3	1030
0.934403	3	2	3	1030
0.934502	1	2	3	1030
0.934503	3	2	3	1030
0.934602	1	2	3	1030
0.934603	3	2	3	1030
0.934702	1	2	3	1030
0.934703	3	2	3	1030
0.934802	1	2	3	1030
0.934803	3	2	3	1030
0.934902	1	2	3	1030
0.934903	3	2	3	1030
0.935002	1	1	3	1030
0.935003	3	1	3	1030
0.935004	1	2	3	1030
0.935004	3	2	3	1030
0.935102	1	2	3	1030
0.935103	3	2	3	1030
0.935202	1	2	3	1030
0.935203	3	2	3	1030
0.935302	1	2	3	1030
0.935303	3	2	3	1030
0.935402	1	2	3	1030
0.935403	3	2	3	1030
0.935502	1	2	3	1030
0.935503	3	2	3	1030
0.935602	1	2	3	1030
0.935603	3	2	3	1030
0.935702	1	2	3	1030
0.935703	3	2	3	1030
0.935802	1	2	3	1030
0.935803	3	2	3	1030
0.935902	1	2	3	1030
0.935903	3	2	3	1030
0.936002	1	1	3	1030
0.936003	3	1	3	1030
0.936004	1	2	3	1030
0.936004	3	2	3	1030
0.936102	1	2	3	1030
0.936103	3	2	3	1030
0.936202	1	2	3	1030
0.936203	3	2	3	1030
0.936302	1	2	3	1030
0.936303	3	2	3	1030
0.936402	1	2	3	1030
0.936403	3	2	3	1030
0.936502	1	2	3	1030
0.936503	3	2	3	1030
0.936602	1	2	3	1030
0.936603	3	2	3	1030
0.936702	1	2	3	1030
0.936703	3	2	3	1030
0.936802	1	2	3	1030
0.936803	3	2	3	1030
0.936902	1	2	3	1030
0.936903	3	2	3	1030
0.937002	1	1	3	1030
0.937003	3	1	3	1030
0.937004	1	2	3	1030
0.937004	3	2	3	1030
0.937102	1	2	3	1030
0.937103	3	2	3	1030
0.937202	1	2	3	1030
0.937203	3	2	3	1030
0.937302	1	2	3	1030
0.937303	3	2	3	1030
0.937402	1	2	3	1030
0.937403	3	2	3	1030
0.937502	1	2	3	1030
0.937503	3	2	3	1030
0.937602	1	2	3	1030
0.937603	3	2	3	1030
0.937702	1	2	3	1030
0.937703	3	2	3	1030
0.937802	1	2	3	1030
0.937803	3	2	3	1030
0.937902	1	2	3	1030
0.937903	3	2	3	1030
0.938002	1	1	3	1030
0.938003	3	1	3	1030
0.938004	1	2	3	1030
0.938004	3	2	3	1030
0.938102	1	2	3	1030
0.938103	3	2	3	1030
0.938202	1	2	3	1030
0.938203	3	2	3	1030
0.938302	1	2	3	1030
0.938303	3	2	3	1030
0.938402	1	2	3	1030
0.938403	3	2	3	1030
0.938502	1	2	3	1030
0.938503	3	2	3	1030
0.938602	1	2	3	1030
0.938603	3	2	3	1030
0.938702	1	2	3	1030
0.938703	3	2	3	1030
0.938802	1	2	3	1030
0.938803	3	2	3	1030
0.938902	1	2	3	1030
0.938903	3	2	3	1030
0.939002	1	1	3	1030
0.939003	3	1	3	1030
0.939004	1	2	3	1030
0.939004	3	2	3	1030
0.939102	1	2	3	1030
0.939103	3	2	3	1030
0.939202	1	2	3	1030
0.939203	3	2	3	1030
0.939302	1	2	3	1030
0.939303	3	2	3	1030
0.939402	1	2	3	1030
0.939403	3	2	3	1030
0.939502	1	2	3	1030
0.939503	3	2	3	1030
0.939602	1	2	3	1030
0.939603	3	2	3	1030
0.939702	1	2	3	1030
0.939703	3	2	3	1030
0.939802	1	2	3	1030
0.939803	3	2	3	1030
0.939902	1	2	3	1030
0.939903	3	2	3	1030
0.940002	1	1	3	1030
0.940003	3	1	3	1030
0.940004	1	2	3	1030
0.940004	3	2	3	1030
0.940102	1	2	3	1030
0.940103	3	2	3	1030
0.940202	1	2	3	1030
0.940203	3	2	3	1030
0.940302	1	2	3	1030
0.940303	3	2	3	1030
0.940402	1	2	3	1030
0.940403	3	2	3	1030
0.940502	1	2	3	1030
0.940503	3	2	3	1030
0.940602	1	2	3	1030
0.940603	3	2	3	1030
0.940702	1	2	3	1030
0.940703	3	2	3	1030
0.940802	1	2	3	1030
0.940803	3	2	3	1030
0.940902	1	2	3	1030
0.940903	3	2	3	1030
0.941002	1	1	3	1030
0.941003	3	1	3	1030
0.941004	1	2	3	1030
0.941004	3	2	3	1030
0.941102	1	2	3	1030
0.941103	3	2	3	1030
0.941202	1	2	3	1030
0.941203	3	2	3	1030
0.941302	1	2	3	1030
0.941303	3	2	3	1030
0.941402	1	2	3	1030
0.941403	3	2	3	1030
0.941502	1	2	3	1030
0.941503	3	2	3	1030
0.941602	1	2	3	1030
0.941603	3	2	3	1030
0.941702	1	2	3	1030
0.941703	3	2	3	1030
0.941802	1	2	3	1030
0.941803	3	2	3	1030
0.941902	1	2	3	1030
0.941903	3	2	3	1030
0.942002	1	1	3	1030
0.942003	3	1	3	1030
0.942004	1	2	3	1030
0.942004	3	2	3	1030
0.942102	1	2	3	1030
0.942103	3	2	3	1030
0.942202	1	2	3	1030
0.942203	3	2	3	1030
0.942302	1	2	3	1030
0.942303	3	2	3	1030
0.942402	1	2	3	1030
0.942403	3	2	3	1030
0.942502	1	2	3	1030
0.942503	3	2	3	1030
0.942602	1	2	3	1030
0.942603	3	2	3	1030
0.942702	1	2	3	1030
0.942703	3	2	3	1030
0.942802	1	2	3	1030
0.942803	3	2	3	1030
0.942902	1	2	3	1030
0.942903	3	2	3	1030
0.943002	1	1	3	1030
0.943003	3	1	3	1030
0.943004	1	2	3	1030
0.943004	3	2	3	1030
0.943102	1	2	3	1030
0.943103	3	2	3	1030
0.943202	1	2	3	1030
0.943203	3	2	3	1030
0.943302	1	2	3	1030
0.943303	3	2	3	1030
0.943402	1	2	3	1030
0.943403	3	2	3	1030
0.943502	1	2	3	1030
0.943503	3	2	3	1030
0.943602	1	2	3	1030
0.943603	3	2	3	1030
0.943702	1	2	3	1030
0.943703	3	2	3	1030
0.943802	1	2	3	1030
0.943803	3	2	3	1030
0.943902	1	2	3	1030
0.943903	3	2	3	1030
0.944002	1	1	3	1030
0.944003	3	1	3	1030
0.944004	1	2	3	1030
0.944004	3	2	3	1030
0.944102	1	2	3	1030
0.944103	3	2	3	1030
0.944202	1	2	3	1030
0.944203	3	2	3	1030
0.944302	1	2	3	1030
0.944303	3	2	3	1030
0.944402	1	2	3	1030
0.944403	3	2	3	1030
0.944502	1	2	3	1030
0.944503	3	2	3	1030
0.944602	1	2	3	1030
0.944603	3	2	3	1030
0.944702	1	2	3	1030
0.944703	3	2	3	1030
0.944802	1	2	3	1030
0.944803	3	2	3	1030
0.944902	1	2	3	1030
0.944903	3	2	3	1030
0.945002	1	1	3	1030
0.945003	3	1	3	1030
0.945004	1	2	3	1030
0.945004	3	2	3	1030
0.945102	1	2	3	1030
0.945103	3	2	3	1030
0.945202	1	2	3	1030
0.945203	3	2	3	1030
0.945302	1	2	3	1030
0.945303	3	2	3	1030
0.945402	1	2	3	1030
0.945403	3	2	3	1030
0.945502	1	2	3	1030
0.945503	3	2	3	1030
0.945602	1	2	3	1030
0.945603	3	2	3	1030
0.945702	1	2	3	1030
0.945703	3	2	3	1030
0.945802	1	2	3	1030
0.945803	3	2	3	1030
0.945902	1	2	3	1030
0.945903	3	2	3	1030
0.946002	1	1	3	1030
0.946003	3	1	3	1030
0.946004	1	2	3	1030
0.946004	3	2	3	1030
0.946102	1	2	3	1030
0.946103	3	2	3	1030
0.946202	1	2	3	1030
0.946203	3	2	3	1030
0.946302	1	2	3	1030
0.946303	3	2	3	1030
0.946402	1	2	3	1030
0.946403	3	2	3	1030
0.946502	1	2	3	1030
0.946503	3	2	3	1030
0.946602	1	2	3	1030
0.946603	3	2	3	1030
0.946702	1	2	3	1030
0.946703	3	2	3	1030
0.946802	1	2	3	1030
0.946803	3	2	3	1030
0.946902	1	2	3	1030
0.946903	3	2	3	1030
0.947002	1	1	3	1030
0.947003	3	1	3	1030
0.947004	1	2	3	1030
0.947004	3	2	3	1030
0.947102	1	2	3	1030
0.947103	3	2	3	1030
0.947202	1	2	3	1030
0.947203	3	2	3	1030
0.947302	1	2	3	1030
0.947303	3	2	3	1030
0.947402	1	2	3	1030
0.947403	3	2	3	1030
0.947502	1	2	3	1030
0.947503	3	2	3	1030
0.947602	1	2	3	1030
0.947603	3	2	3	1030
0.947702	1	2	3	1030
0.947703	3	2	3	1030
0.947802	1	2	3	1030
0.947803	3	2	3	1030
0.947902	1	2	3	1030
0.947903	3	2	3	1030
0.948002	1	1	3	1030
0.948003	3	1	3	1030
0.948004	1	2	3	1030
0.948004	3	2	3	1030
0.948102	1	2	3	1030
0.948103	3	2	3	1030
0.948202	1	2	3	1030
0.948203	3	2	3	1030
0.948302	1	2	3	1030
0.948303	3	2	3	1030
0.948402	1	2	3	1030
0.948403	3	2	3	1030
0.948502	1	2	3	1030
0.948503	3	2	3	1030
0.948602	1	2	3	1030
0.948603	3	2	3	1030
0.948702	1	2	3	1030
0.948703	3	2	3	1030
0.948802	1	2	3	1030
0.948803	3	2	3	1030
0.948902	1	2	3	1030
0.948903	3	2	3	1030
0.949002	1	1	3	1030
0.949003	3	1	3	1030
0.949004	1	2	3	1030
0.949004	3	2	3	1030
0.949102	1	2	3	1030
0.949103	3	2	3	1030
0.949202	1	2	3	1030
0.949203	3	2	3	1030
0.949302	1	2	3	1030
0.949303	3	2	3	1030
0.949402	1	2	3	1030
0.949403	3	2	3	1030
0.949502	1	2	3	1030
0.949503	3	2	3	1030
0.949602	1	2	3	1030
0.949603	3	2	3	1030
0.949702	1	2	3	1030
0.949703	3	2	3	1030
0.949802	1	2	3	1030
0.949803	3	2	3	1030
0.949902	1	2	3	1030
0.949903	3	2	3	1030
0.950002	1	1	3	1030
0.950003	3	1	3	1030
0.950004	1	2	3	1030
0.950004	3	2	3	1030
0.950102	1	2	3	1030
0.950103	3	2	3	1030
0.950202	1	2	3	1030
0.950203	3	2	3	1030
0.950302	1	2	3	1030
0.950303	3	2	3	1030
0.950402	1	2	3	1030
0.950403	3	2	3	1030
0.950502	1	2	3	1030
0.950503	3	2	3	1030
0.950602	1	2	3	1030
0.950603	3	2	3	1030
0.950702	1	2	3	1030
0.950703	3	2	3	1030
0.950802	1	2	3	1030
0.950803	3	2	3	1030
0.950902	1	2	3	1030
0.950903	3	2	3	1030
0.951002	1	1	3	1030
0.951003	3	1	3	1030
0.951004	1	2	3	1030
0.951004	3	2	3	1030
0.951102	1	2	3	1030
0.951103	3	2	3	1030
0.951202	1	2	3	1030
0.951203	3	2	3	1030
0.951302	1	2	3	1030
0.951303	3	2	3	1030
0.951402	1	2	3	1030
0.951403	3	2	3	1030
0.951502	1	2	3	1030
0.951503	3	2	3	1030
0.951602	1	2	3	1030
0.951603	3	2	3	1030
0.951702	1	2	3	1030
0.951703	3	2	3	1030
0.951802	1	2	3	1030
0.951803	3	2	3	1030
0.951902	1	2	3	1030
0.951903	3	2	3	1030
0.952002	1	1	3	1030
0.952003	3	1	3	1030
0.952004	1	2	3	1030
0.952004	3	2	3	1030
0.952102	1	2	3	1030
0.952103	3	2	3	1030
0.952202	1	2	3	1030
0.952203	3	2	3	1030
0.952302	1	2	3	1030
0.952303	3	2	3	1030
0.952402	1	2	3	1030
0.952403	3	2	3	1030
0.952502	1	2	3	1030
0.952503	3	2	3	1030
0.952602	1	2	3	1030
0.952603	3	2	3	1030
0.952702	1	2	3	1030
0.952703	3	2	3	1030
0.952802	1	2	3	1030
0.952803	3	2	3	1030
0.952902	1	2	3	1030
0.952903	3	2	3	1030
0.953002	1	1	3	1030
0.953003	3	1	3	1030
0.953004	1	2	3	1030
0.953004	3	2	3	1030
0.953102	1	2	3	1030
0.953103	3	2	3	1030
0.953202	1	2	3	1030
0.953203	3	2	3	1030
0.953302	1	2	3	1030
0.953303	3	2	3	1030
0.953402	1	2	3	1030
0.953403	3	2	3	1030
0.953502	1	2	3	1030
0.953503	3	2	3	1030
0.953602	1	2	3	1030
0.953603	3	2	3	1030
0.953702	1	2	3	1030
0.953703	3	2	3	1030
0.953802	1	2	3	1030
0.953803	3	2	3	1030
0.953902	1	2	3	1030
0.953903	3	2	3	1030
0.954002	1	1	3	1030
0.954003	3	1	3	1030
0.954004	1	2	3	1030
0.954004	3	2	3	1030
0.954102	1	2	3	1030
0.954103	3	2	3	1030
0.954202	1	2	3	1030
0.954203	3	2	3	1030
0.954302	1	2	3	1030
0.954303	3	2	3	1030
0.954402	1	2	3	1030
0.954403	3	2	3	1030
0.954502	1	2	3	1030
0.954503	3	2	3	1030
0.954602	1	2	3	1030
0.954603	3	2	3	1030
0.954702	1	2	3	1030
0.954703	3	2	3	1030
0.954802	1	2	3	1030
0.954803	3	2	3	1030
0.954902	1	2	3	1030
0.954903	3	2	3	1030
0.955002	1	1	3	1030
0.955003	3	1	3	1030
0.955004	1	2	3	1030
0.955004	3	2	3	1030
0.955102	1	2	3	1030
0.955103	3	2	3	1030
0.955202	1	2	3	1030
0.955203	3	2	3	1030
0.955302	1	2	3	1030
0.955303	3	2	3	1030
0.955402	1	2	3	1030
0.955403	3	2	3	1030
0.955502	1	2	3	1030
0.955503	3	2	3	1030
0.955602	1	2	3	1030
0.955603	3	2	3	1030
0.955702	1	2	3	1030
0.955703	3	2	3	1030
0.955802	1	2	3	1030
0.955803	3	2	3	1030
0.955902	1	2	3	1030
0.955903	3	2	3	1030
0.956002	1	1	3	1030
0.956003	3	1	3	1030
0.956004	1	2	3	1030
0.956004	3	2	3	1030
0.956102	1	2	3	1030
0.956103	3	2	3	1030
0.956202	1	2	3	1030
0.956203	3	2	3	1030
0.956302	1	2	3	1030
0.956303	3	2	3	1030
0.956402	1	2	3	1030
0.956403	3	2	3	1030
0.956502	1	2	3	1030
0.956503	3	2	3	1030
0.956602	1	2	3	1030
0.956603	3	2	3	1030
0.956702	1	2	3	1030
0.956703	3	2	3	1030
0.956802	1	2	3	1030
0.956803	3	2	3	1030
0.956902	1	2	3	1030
0.956903	3	2	3	1030
0.957002	1	1	3	1030
0.957003	3	1	3	1030
0.957004	1	2	3	1030
0.957004	3	2	3	1030
0.957102	1	2	3	1030
0.957103	3	2	3	1030
0.957202	1	2	3	1030
0.957203	3	2	3	1030
0.957302	1	2	3	1030
