% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
12.003	1	0	0	7	1200	7	0	8	1	15	1	0	16	699
12.003	1	0	0	8	1200	7	0	9	1	15	1	0	0	43
12.003	1	0	0	9	1200	7	0	10	1	15	1	0	26	1490
12.003	1	0	0	10	1200	7	0	11	1	15	1	0	0	43
12.004	1	0	0	1	1200	8	0	11	1	15	1	0	27	1557
12.004	1	0	0	2	1200	8	0	12	1	15	1	0	28	1610
12.008	1	0	0	3	1201	2	0	1	2	15	1	0	5	278
12.008	1	0	0	4	1201	2	0	3	2	15	1	0	5	278
12.008	1	0	0	5	1201	2	0	5	1	15	1	0	16	699
12.008	1	0	0	6	1201	2	0	6	2	15	1	0	3	172
12.008	1	0	0	7	1201	2	0	8	1	15	1	0	16	699
12.008	1	0	0	8	1201	2	0	9	3	15	1	0	0	137
12.008	1	0	0	10	1201	2	0	12	1	15	0	1	0	43
12.009	1	0	0	3	1201	3	0	1	3	14	1	0	5	418
12.009	1	0	0	4	1201	3	0	4	3	14	1	0	5	418
12.009	1	0	0	6	1201	3	0	7	3	14	1	0	3	260
12.009	1	0	0	8	1201	3	0	10	3	14	1	0	0	137
12.01	1	0	0	3	1201	4	0	1	3	13	1	0	5	418
12.01	1	0	0	4	1201	4	0	4	3	13	1	0	5	418
12.01	1	0	0	6	1201	4	0	7	3	13	1	0	3	260
12.01	1	0	0	8	1201	4	0	10	3	13	1	0	0	137
12.011	1	0	0	6	1201	5	0	1	5	12	1	0	3	436
12.011	1	0	0	8	1201	5	0	6	7	12	1	0	0	325
12.012	1	0	0	8	1201	6	0	6	7	11	1	0	0	325
12.013	1	0	0	3	1201	7	0	1	3	15	1	0	5	418
12.013	1	0	0	4	1201	7	0	4	3	15	1	0	5	418
12.013	1	0	0	6	1201	7	0	7	3	15	1	0	3	260
12.013	1	0	0	8	1201	7	0	10	3	15	1	0	0	137
12.014	1	0	0	3	1201	8	0	1	2	14	1	0	5	278
12.014	1	0	0	4	1201	8	0	3	2	14	1	0	5	278
12.014	1	0	0	6	1201	8	0	5	2	14	1	0	3	172
12.014	1	0	0	8	1201	8	0	7	3	14	1	0	0	137
12.014	1	0	0	10	1201	8	0	10	3	15	1	0	0	137
12.015	1	0	0	6	1201	9	0	1	4	13	1	0	3	348
12.015	1	0	0	8	1201	9	0	5	4	13	1	0	0	184
12.015	1	0	0	10	1201	9	0	9	4	14	1	0	0	184
12.016	1	0	0	8	1202	0	0	1	6	12	1	0	0	278
12.016	1	0	0	10	1202	0	0	7	6	13	1	0	0	278
12.017	1	0	0	8	1202	1	0	1	6	11	1	0	0	278
12.017	1	0	0	10	1202	1	0	7	6	12	1	0	0	278
12.018	1	0	0	10	1202	2	0	9	4	11	1	0	0	184
12.019	1	0	0	10	1202	3	0	10	3	15	0	1	0	137
12.02	1	0	0	10	1202	4	0	8	4	14	0	1	0	184
12.021	1	0	0	10	1202	5	0	6	6	13	0	1	0	278
12.022	1	0	0	10	1202	6	0	7	6	12	0	1	0	278
12.023	1	0	0	10	1202	7	0	8	4	11	0	1	0	184
12.103	1	0	0	1	1210	7	0	3	1	15	1	0	27	1557
12.103	1	0	0	2	1210	7	0	4	1	15	1	0	28	1610
12.103	1	0	0	3	1210	7	0	5	1	15	1	0	5	137
12.103	1	0	0	4	1210	7	0	6	1	15	1	0	5	137
12.103	1	0	0	6	1210	7	0	7	1	15	1	0	3	84
12.103	1	0	0	7	1210	7	0	8	1	15	1	0	16	699
12.103	1	0	0	8	1210	7	0	9	1	15	1	0	0	43
12.103	1	0	0	9	1210	7	0	10	1	15	1	0	26	1490
12.103	1	0	0	10	1210	7	0	11	1	15	1	0	0	43
12.104	1	0	0	5	1210	8	0	12	1	15	1	0	16	699
12.108	1	0	0	3	1211	2	0	1	2	15	1	0	5	278
12.108	1	0	0	4	1211	2	0	3	2	15	1	0	5	278
12.108	1	0	0	6	1211	2	0	5	3	15	1	0	3	260
12.108	1	0	0	7	1211	2	0	8	1	15	1	0	16	699
12.108	1	0	0	8	1211	2	0	9	3	15	1	0	0	137
12.108	1	0	0	10	1211	2	0	12	1	15	0	1	0	43
12.109	1	0	0	3	1211	3	0	1	3	14	1	0	5	418
12.109	1	0	0	4	1211	3	0	4	3	14	1	0	5	418
12.109	1	0	0	6	1211	3	0	7	3	14	1	0	3	260
12.109	1	0	0	8	1211	3	0	10	3	14	1	0	0	137
12.11	1	0	0	3	1211	4	0	1	2	13	1	0	5	278
12.11	1	0	0	4	1211	4	0	3	3	13	1	0	5	418
12.11	1	0	0	5	1211	4	0	6	1	15	1	0	16	699
12.11	1	0	0	6	1211	4	0	7	3	13	1	0	3	260
12.11	1	0	0	8	1211	4	0	10	3	13	1	0	0	137
12.111	1	0	0	3	1211	5	0	1	1	12	1	0	5	137
12.111	1	0	0	6	1211	5	0	2	4	12	1	0	3	348
12.111	1	0	0	8	1211	5	0	6	7	12	1	0	0	325
12.112	1	0	0	8	1211	6	0	6	7	11	1	0	0	325
12.113	1	0	0	3	1211	7	0	1	3	15	1	0	5	418
12.113	1	0	0	4	1211	7	0	4	3	15	1	0	5	418
12.113	1	0	0	6	1211	7	0	7	3	15	1	0	3	260
12.113	1	0	0	8	1211	7	0	10	3	15	1	0	0	137
12.114	1	0	0	3	1211	8	0	1	2	14	1	0	5	278
12.114	1	0	0	4	1211	8	0	3	2	14	1	0	5	278
12.114	1	0	0	6	1211	8	0	5	2	14	1	0	3	172
12.114	1	0	0	8	1211	8	0	7	3	14	1	0	0	137
12.114	1	0	0	10	1211	8	0	10	3	15	1	0	0	137
12.115	1	0	0	6	1211	9	0	1	4	13	1	0	3	348
12.115	1	0	0	8	1211	9	0	5	4	13	1	0	0	184
12.115	1	0	0	10	1211	9	0	9	3	14	1	0	0	137
12.116	1	0	0	8	1212	0	0	1	6	12	1	0	0	278
12.116	1	0	0	10	1212	0	0	7	6	13	1	0	0	278
12.117	1	0	0	8	1212	1	0	1	6	11	1	0	0	278
12.117	1	0	0	10	1212	1	0	7	5	12	1	0	0	231
12.118	1	0	0	10	1212	2	0	7	6	11	1	0	0	278
12.119	1	0	0	10	1212	3	0	10	3	15	0	1	0	137
12.12	1	0	0	10	1212	4	0	10	3	14	0	1	0	137
12.121	1	0	0	10	1212	5	0	7	6	13	0	1	0	278
12.122	1	0	0	10	1212	6	0	8	5	12	0	1	0	231
12.123	1	0	0	10	1212	7	0	7	6	11	0	1	0	278
12.203	1	0	0	1	1220	7	0	3	1	15	1	0	27	1557
12.203	1	0	0	2	1220	7	0	4	1	15	1	0	28	1610
12.203	1	0	0	3	1220	7	0	5	1	15	1	0	5	137
12.203	1	0	0	4	1220	7	0	6	1	15	1	0	5	137
12.203	1	0	0	5	1220	7	0	7	1	15	1	0	16	699
12.203	1	0	0	6	1220	7	0	8	1	15	1	0	3	84
12.203	1	0	0	7	1220	7	0	9	1	15	1	0	16	699
12.203	1	0	0	8	1220	7	0	10	1	15	1	0	0	43
12.203	1	0	0	9	1220	7	0	11	1	15	1	0	26	1490
12.203	1	0	0	10	1220	7	0	12	1	15	1	0	0	43
12.208	1	0	0	3	1221	2	0	1	2	15	1	0	5	278
12.208	1	0	0	4	1221	2	0	3	2	15	1	0	5	278
12.208	1	0	0	5	1221	2	0	5	1	15	1	0	16	699
12.208	1	0	0	6	1221	2	0	6	2	15	1	0	3	172
12.208	1	0	0	7	1221	2	0	8	1	15	1	0	16	699
12.208	1	0	0	8	1221	2	0	9	3	15	1	0	0	137
12.208	1	0	0	10	1221	2	0	12	1	15	0	1	0	43
12.209	1	0	0	3	1221	3	0	1	3	14	1	0	5	418
12.209	1	0	0	4	1221	3	0	4	3	14	1	0	5	418
12.209	1	0	0	6	1221	3	0	7	3	14	1	0	3	260
12.209	1	0	0	8	1221	3	0	10	3	14	1	0	0	137
12.21	1	0	0	3	1221	4	0	1	3	13	1	0	5	418
12.21	1	0	0	4	1221	4	0	4	3	13	1	0	5	418
12.21	1	0	0	6	1221	4	0	7	3	13	1	0	3	260
12.21	1	0	0	8	1221	4	0	10	3	13	1	0	0	137
12.211	1	0	0	6	1221	5	0	1	5	12	1	0	3	436
12.211	1	0	0	8	1221	5	0	6	7	12	1	0	0	325
12.212	1	0	0	8	1221	6	0	6	7	11	1	0	0	325
12.213	1	0	0	3	1221	7	0	1	3	15	1	0	5	418
12.213	1	0	0	4	1221	7	0	4	3	15	1	0	5	418
12.213	1	0	0	6	1221	7	0	7	3	15	1	0	3	260
12.213	1	0	0	8	1221	7	0	10	3	15	1	0	0	137
12.214	1	0	0	3	1221	8	0	1	2	14	1	0	5	278
12.214	1	0	0	4	1221	8	0	3	2	14	1	0	5	278
12.214	1	0	0	6	1221	8	0	5	2	14	1	0	3	172
12.214	1	0	0	8	1221	8	0	7	3	14	1	0	0	137
12.214	1	0	0	10	1221	8	0	10	3	15	1	0	0	137
12.215	1	0	0	6	1221	9	0	1	5	13	1	0	3	436
12.215	1	0	0	10	1221	9	0	6	6	14	1	0	0	278
12.216	1	0	0	8	1222	0	0	1	6	13	1	0	0	278
12.216	1	0	0	10	1222	0	0	7	6	13	1	0	0	278
12.217	1	0	0	8	1222	1	0	1	6	12	1	0	0	278
12.217	1	0	0	10	1222	1	0	7	6	12	1	0	0	278
12.218	1	0	0	10	1222	2	0	11	2	11	1	0	0	90
12.219	1	0	0	10	1222	3	0	10	3	15	0	1	0	137
12.22	1	0	0	10	1222	4	0	7	6	14	0	1	0	278
12.221	1	0	0	10	1222	5	0	7	6	13	0	1	0	278
12.222	1	0	0	10	1222	6	0	7	6	12	0	1	0	278
12.223	1	0	0	10	1222	7	0	11	2	11	0	1	0	90
12.303	1	0	0	1	1230	7	0	3	1	15	1	0	27	1557
12.303	1	0	0	2	1230	7	0	4	1	15	1	0	28	1610
12.303	1	0	0	3	1230	7	0	5	1	15	1	0	5	137
12.303	1	0	0	4	1230	7	0	6	1	15	1	0	5	137
12.303	1	0	0	5	1230	7	0	7	1	15	1	0	16	699
12.303	1	0	0	6	1230	7	0	8	1	15	1	0	3	84
12.303	1	0	0	7	1230	7	0	9	1	15	1	0	16	699
12.303	1	0	0	8	1230	7	0	10	1	15	1	0	0	43
12.303	1	0	0	9	1230	7	0	11	1	15	1	0	26	1490
12.303	1	0	0	10	1230	7	0	12	1	15	1	0	0	43
12.308	1	0	0	3	1231	2	0	1	2	15	1	0	5	278
12.308	1	0	0	4	1231	2	0	3	2	15	1	0	5	278
12.308	1	0	0	5	1231	2	0	5	1	15	1	0	16	699
12.308	1	0	0	6	1231	2	0	6	2	15	1	0	3	172
12.308	1	0	0	7	1231	2	0	8	1	15	1	0	16	699
12.308	1	0	0	8	1231	2	0	9	2	15	1	0	0	90
12.308	1	0	0	10	1231	2	0	11	1	15	0	1	0	43
12.309	1	0	0	3	1231	3	0	1	3	14	1	0	5	418
12.309	1	0	0	4	1231	3	0	4	3	14	1	0	5	418
12.309	1	0	0	6	1231	3	0	7	3	14	1	0	3	260
12.309	1	0	0	8	1231	3	0	10	3	14	1	0	0	137
12.31	1	0	0	3	1231	4	0	1	3	13	1	0	5	418
12.31	1	0	0	4	1231	4	0	4	3	13	1	0	5	418
12.31	1	0	0	6	1231	4	0	7	3	13	1	0	3	260
12.31	1	0	0	8	1231	4	0	10	3	13	1	0	0	137
12.311	1	0	0	6	1231	5	0	1	5	12	1	0	3	436
12.311	1	0	0	8	1231	5	0	6	7	12	1	0	0	325
12.312	1	0	0	8	1231	6	0	5	8	11	1	0	0	371
12.313	1	0	0	3	1231	7	0	1	2	15	1	0	5	278
12.313	1	0	0	4	1231	7	0	3	2	15	1	0	5	278
12.313	1	0	0	6	1231	7	0	5	2	15	1	0	3	172
12.313	1	0	0	8	1231	7	0	7	3	15	1	0	0	137
12.313	1	0	0	10	1231	7	0	10	3	15	1	0	0	137
12.314	1	0	0	3	1231	8	0	1	2	14	1	0	5	278
12.314	1	0	0	4	1231	8	0	3	2	14	1	0	5	278
12.314	1	0	0	6	1231	8	0	5	2	14	1	0	3	172
12.314	1	0	0	8	1231	8	0	7	3	14	1	0	0	137
12.314	1	0	0	10	1231	8	0	10	3	14	1	0	0	137
12.315	1	0	0	6	1231	9	0	1	4	13	1	0	3	348
12.315	1	0	0	8	1231	9	0	5	4	13	1	0	0	184
12.315	1	0	0	10	1231	9	0	9	4	13	1	0	0	184
12.316	1	0	0	8	1232	0	0	1	6	12	1	0	0	278
12.316	1	0	0	10	1232	0	0	7	6	12	1	0	0	278
12.317	1	0	0	8	1232	1	0	1	6	11	1	0	0	278
12.317	1	0	0	10	1232	1	0	7	6	11	1	0	0	278
12.318	1	0	0	10	1232	2	0	9	3	15	0	1	0	137
12.319	1	0	0	10	1232	3	0	10	3	14	0	1	0	137
12.32	1	0	0	10	1232	4	0	9	4	13	0	1	0	184
12.321	1	0	0	10	1232	5	0	7	6	12	0	1	0	278
12.322	1	0	0	10	1232	6	0	7	6	11	0	1	0	278
12.323	1	0	0	10	1232	7	0	11	1	15	1	0	0	43
12.325	1	0	0	10	1232	9	0	12	1	14	1	0	0	43
12.326	1	0	0	10	1233	0	0	12	1	13	1	0	0	43
12.327	1	0	0	10	1233	1	0	11	1	12	1	0	0	43
12.328	1	0	0	10	1233	2	0	12	1	15	0	1	0	43
12.329	1	0	0	10	1233	3	0	12	1	11	1	0	0	43
12.33	1	0	0	10	1233	4	0	12	1	14	0	1	0	43
12.331	1	0	0	10	1233	5	0	12	1	13	0	1	0	43
12.332	1	0	0	10	1233	6	0	12	1	12	0	1	0	43
12.334	1	0	0	10	1233	8	0	12	1	11	0	1	0	43
12.403	1	0	0	3	1240	7	0	4	1	15	1	0	5	137
12.403	1	0	0	4	1240	7	0	5	1	15	1	0	5	137
12.403	1	0	0	5	1240	7	0	6	1	15	1	0	16	699
12.403	1	0	0	6	1240	7	0	7	1	15	1	0	3	84
12.403	1	0	0	7	1240	7	0	8	1	15	1	0	16	699
12.403	1	0	0	8	1240	7	0	9	1	15	1	0	0	43
12.403	1	0	0	9	1240	7	0	10	1	15	1	0	26	1490
12.403	1	0	0	10	1240	7	0	11	1	15	1	0	0	43
12.404	1	0	0	1	1240	8	0	11	1	15	1	0	27	1557
12.404	1	0	0	2	1240	8	0	12	1	15	1	0	28	1610
12.408	1	0	0	3	1241	2	0	1	2	15	1	0	5	278
12.408	1	0	0	4	1241	2	0	3	2	15	1	0	5	278
12.408	1	0	0	5	1241	2	0	5	1	15	1	0	16	699
12.408	1	0	0	6	1241	2	0	6	2	15	1	0	3	172
12.408	1	0	0	7	1241	2	0	8	1	15	1	0	16	699
12.408	1	0	0	8	1241	2	0	9	3	15	1	0	0	137
12.408	1	0	0	10	1241	2	0	12	1	15	0	1	0	43
12.409	1	0	0	3	1241	3	0	1	3	14	1	0	5	418
12.409	1	0	0	4	1241	3	0	4	3	14	1	0	5	418
12.409	1	0	0	6	1241	3	0	7	3	14	1	0	3	260
12.409	1	0	0	8	1241	3	0	10	3	14	1	0	0	137
12.41	1	0	0	3	1241	4	0	1	3	13	1	0	5	418
12.41	1	0	0	4	1241	4	0	4	3	13	1	0	5	418
12.41	1	0	0	6	1241	4	0	7	3	13	1	0	3	260
12.41	1	0	0	8	1241	4	0	10	3	13	1	0	0	137
12.411	1	0	0	6	1241	5	0	1	5	12	1	0	3	436
12.411	1	0	0	8	1241	5	0	6	7	12	1	0	0	325
12.412	1	0	0	8	1241	6	0	6	7	11	1	0	0	325
12.413	1	0	0	3	1241	7	0	1	3	15	1	0	5	418
12.413	1	0	0	4	1241	7	0	4	3	15	1	0	5	418
12.413	1	0	0	6	1241	7	0	7	3	15	1	0	3	260
12.413	1	0	0	8	1241	7	0	10	3	15	1	0	0	137
12.414	1	0	0	3	1241	8	0	1	2	14	1	0	5	278
12.414	1	0	0	4	1241	8	0	3	2	14	1	0	5	278
12.414	1	0	0	6	1241	8	0	5	2	14	1	0	3	172
12.414	1	0	0	8	1241	8	0	7	3	14	1	0	0	137
12.414	1	0	0	10	1241	8	0	10	3	15	1	0	0	137
12.415	1	0	0	6	1241	9	0	1	4	13	1	0	3	348
12.415	1	0	0	8	1241	9	0	5	4	13	1	0	0	184
12.415	1	0	0	10	1241	9	0	9	4	14	1	0	0	184
12.416	1	0	0	8	1242	0	0	1	6	12	1	0	0	278
12.416	1	0	0	10	1242	0	0	7	6	13	1	0	0	278
12.417	1	0	0	8	1242	1	0	1	6	11	1	0	0	278
12.417	1	0	0	10	1242	1	0	7	6	12	1	0	0	278
12.418	1	0	0	10	1242	2	0	9	4	11	1	0	0	184
12.419	1	0	0	10	1242	3	0	10	3	15	0	1	0	137
12.42	1	0	0	10	1242	4	0	8	4	14	0	1	0	184
12.421	1	0	0	10	1242	5	0	6	6	13	0	1	0	278
12.422	1	0	0	10	1242	6	0	7	6	12	0	1	0	278
12.423	1	0	0	10	1242	7	0	8	4	11	0	1	0	184
12.503	1	0	0	1	1250	7	0	3	1	15	1	0	27	1557
12.503	1	0	0	2	1250	7	0	4	1	15	1	0	28	1610
12.503	1	0	0	3	1250	7	0	5	1	15	1	0	5	137
12.503	1	0	0	4	1250	7	0	6	1	15	1	0	5	137
12.503	1	0	0	6	1250	7	0	7	1	15	1	0	3	84
12.503	1	0	0	7	1250	7	0	8	1	15	1	0	16	699
12.503	1	0	0	8	1250	7	0	9	1	15	1	0	0	43
12.503	1	0	0	9	1250	7	0	10	1	15	1	0	26	1490
12.503	1	0	0	10	1250	7	0	11	1	15	1	0	0	43
12.504	1	0	0	5	1250	8	0	12	1	15	1	0	16	699
12.508	1	0	0	3	1251	2	0	1	2	15	1	0	5	278
12.508	1	0	0	4	1251	2	0	3	2	15	1	0	5	278
12.508	1	0	0	6	1251	2	0	5	3	15	1	0	3	260
12.508	1	0	0	7	1251	2	0	8	1	15	1	0	16	699
12.508	1	0	0	8	1251	2	0	9	3	15	1	0	0	137
12.508	1	0	0	10	1251	2	0	12	1	15	0	1	0	43
12.509	1	0	0	3	1251	3	0	1	3	14	1	0	5	418
12.509	1	0	0	4	1251	3	0	4	3	14	1	0	5	418
12.509	1	0	0	6	1251	3	0	7	3	14	1	0	3	260
12.509	1	0	0	8	1251	3	0	10	3	14	1	0	0	137
12.51	1	0	0	3	1251	4	0	1	2	13	1	0	5	278
12.51	1	0	0	4	1251	4	0	3	3	13	1	0	5	418
12.51	1	0	0	5	1251	4	0	6	1	15	1	0	16	699
12.51	1	0	0	6	1251	4	0	7	3	13	1	0	3	260
12.51	1	0	0	8	1251	4	0	10	3	13	1	0	0	137
12.511	1	0	0	3	1251	5	0	1	1	12	1	0	5	137
12.511	1	0	0	6	1251	5	0	2	4	12	1	0	3	348
12.511	1	0	0	8	1251	5	0	6	7	12	1	0	0	325
12.512	1	0	0	8	1251	6	0	6	7	11	1	0	0	325
12.513	1	0	0	3	1251	7	0	1	3	15	1	0	5	418
12.513	1	0	0	4	1251	7	0	4	3	15	1	0	5	418
12.513	1	0	0	6	1251	7	0	7	3	15	1	0	3	260
12.513	1	0	0	8	1251	7	0	10	3	15	1	0	0	137
12.514	1	0	0	3	1251	8	0	1	2	14	1	0	5	278
12.514	1	0	0	4	1251	8	0	3	2	14	1	0	5	278
12.514	1	0	0	6	1251	8	0	5	2	14	1	0	3	172
12.514	1	0	0	8	1251	8	0	7	3	14	1	0	0	137
12.514	1	0	0	10	1251	8	0	10	3	15	1	0	0	137
12.515	1	0	0	6	1251	9	0	1	4	13	1	0	3	348
12.515	1	0	0	8	1251	9	0	5	4	13	1	0	0	184
12.515	1	0	0	10	1251	9	0	9	3	14	1	0	0	137
12.516	1	0	0	8	1252	0	0	1	6	12	1	0	0	278
12.516	1	0	0	10	1252	0	0	7	6	13	1	0	0	278
12.517	1	0	0	8	1252	1	0	1	6	11	1	0	0	278
12.517	1	0	0	10	1252	1	0	7	5	12	1	0	0	231
12.518	1	0	0	10	1252	2	0	7	6	11	1	0	0	278
12.519	1	0	0	10	1252	3	0	10	3	15	0	1	0	137
12.52	1	0	0	10	1252	4	0	10	3	14	0	1	0	137
12.521	1	0	0	10	1252	5	0	7	6	13	0	1	0	278
12.522	1	0	0	10	1252	6	0	8	5	12	0	1	0	231
12.523	1	0	0	10	1252	7	0	7	6	11	0	1	0	278
12.603	1	0	0	1	1260	7	0	3	1	15	1	0	27	1557
12.603	1	0	0	2	1260	7	0	4	1	15	1	0	28	1610
12.603	1	0	0	3	1260	7	0	5	1	15	1	0	5	137
12.603	1	0	0	4	1260	7	0	6	1	15	1	0	5	137
12.603	1	0	0	5	1260	7	0	7	1	15	1	0	16	699
12.603	1	0	0	6	1260	7	0	8	1	15	1	0	3	84
12.603	1	0	0	7	1260	7	0	9	1	15	1	0	16	699
12.603	1	0	0	8	1260	7	0	10	1	15	1	0	0	43
12.603	1	0	0	9	1260	7	0	11	1	15	1	0	26	1490
12.603	1	0	0	10	1260	7	0	12	1	15	1	0	0	43
12.608	1	0	0	3	1261	2	0	1	2	15	1	0	5	278
12.608	1	0	0	4	1261	2	0	3	2	15	1	0	5	278
12.608	1	0	0	5	1261	2	0	5	1	15	1	0	16	699
12.608	1	0	0	6	1261	2	0	6	2	15	1	0	3	172
12.608	1	0	0	7	1261	2	0	8	1	15	1	0	16	699
12.608	1	0	0	8	1261	2	0	9	3	15	1	0	0	137
12.608	1	0	0	10	1261	2	0	12	1	15	0	1	0	43
12.609	1	0	0	3	1261	3	0	1	3	14	1	0	5	418
12.609	1	0	0	4	1261	3	0	4	3	14	1	0	5	418
12.609	1	0	0	6	1261	3	0	7	3	14	1	0	3	260
12.609	1	0	0	8	1261	3	0	10	3	14	1	0	0	137
12.61	1	0	0	3	1261	4	0	1	3	13	1	0	5	418
12.61	1	0	0	4	1261	4	0	4	3	13	1	0	5	418
12.61	1	0	0	6	1261	4	0	7	3	13	1	0	3	260
12.61	1	0	0	8	1261	4	0	10	3	13	1	0	0	137
12.611	1	0	0	6	1261	5	0	1	5	12	1	0	3	436
12.611	1	0	0	8	1261	5	0	6	7	12	1	0	0	325
12.612	1	0	0	8	1261	6	0	6	7	11	1	0	0	325
12.613	1	0	0	3	1261	7	0	1	3	15	1	0	5	418
12.613	1	0	0	4	1261	7	0	4	3	15	1	0	5	418
12.613	1	0	0	6	1261	7	0	7	3	15	1	0	3	260
12.613	1	0	0	8	1261	7	0	10	3	15	1	0	0	137
12.614	1	0	0	3	1261	8	0	1	2	14	1	0	5	278
12.614	1	0	0	4	1261	8	0	3	2	14	1	0	5	278
12.614	1	0	0	6	1261	8	0	5	2	14	1	0	3	172
12.614	1	0	0	8	1261	8	0	7	3	14	1	0	0	137
12.614	1	0	0	10	1261	8	0	10	3	15	1	0	0	137
12.615	1	0	0	6	1261	9	0	1	5	13	1	0	3	436
12.615	1	0	0	10	1261	9	0	6	6	14	1	0	0	278
12.616	1	0	0	8	1262	0	0	1	6	13	1	0	0	278
12.616	1	0	0	10	1262	0	0	7	6	13	1	0	0	278
12.617	1	0	0	8	1262	1	0	1	6	12	1	0	0	278
12.617	1	0	0	10	1262	1	0	7	6	12	1	0	0	278
12.618	1	0	0	10	1262	2	0	11	2	11	1	0	0	90
12.619	1	0	0	10	1262	3	0	10	3	15	0	1	0	137
12.62	1	0	0	10	1262	4	0	7	6	14	0	1	0	278
12.621	1	0	0	10	1262	5	0	7	6	13	0	1	0	278
12.622	1	0	0	10	1262	6	0	7	6	12	0	1	0	278
12.623	1	0	0	10	1262	7	0	11	2	11	0	1	0	90
12.703	1	0	0	1	1270	7	0	3	1	15	1	0	27	1557
12.703	1	0	0	2	1270	7	0	4	1	15	1	0	28	1610
12.703	1	0	0	3	1270	7	0	5	1	15	1	0	5	137
12.703	1	0	0	4	1270	7	0	6	1	15	1	0	5	137
12.703	1	0	0	5	1270	7	0	7	1	15	1	0	16	699
12.703	1	0	0	6	1270	7	0	8	1	15	1	0	3	84
12.703	1	0	0	7	1270	7	0	9	1	15	1	0	16	699
12.703	1	0	0	8	1270	7	0	10	1	15	1	0	0	43
12.703	1	0	0	9	1270	7	0	11	1	15	1	0	26	1490
12.703	1	0	0	10	1270	7	0	12	1	15	1	0	0	43
12.708	1	0	0	3	1271	2	0	1	2	15	1	0	5	278
12.708	1	0	0	4	1271	2	0	3	2	15	1	0	5	278
12.708	1	0	0	5	1271	2	0	5	1	15	1	0	16	699
12.708	1	0	0	6	1271	2	0	6	2	15	1	0	3	172
12.708	1	0	0	7	1271	2	0	8	1	15	1	0	16	699
12.708	1	0	0	8	1271	2	0	9	2	15	1	0	0	90
12.708	1	0	0	10	1271	2	0	11	1	15	0	1	0	43
12.709	1	0	0	3	1271	3	0	1	3	14	1	0	5	418
12.709	1	0	0	4	1271	3	0	4	3	14	1	0	5	418
12.709	1	0	0	6	1271	3	0	7	3	14	1	0	3	260
12.709	1	0	0	8	1271	3	0	10	3	14	1	0	0	137
12.71	1	0	0	3	1271	4	0	1	3	13	1	0	5	418
12.71	1	0	0	4	1271	4	0	4	3	13	1	0	5	418
12.71	1	0	0	6	1271	4	0	7	3	13	1	0	3	260
12.71	1	0	0	8	1271	4	0	10	3	13	1	0	0	137
12.711	1	0	0	6	1271	5	0	1	5	12	1	0	3	436
12.711	1	0	0	8	1271	5	0	6	7	12	1	0	0	325
12.712	1	0	0	8	1271	6	0	5	8	11	1	0	0	371
12.713	1	0	0	3	1271	7	0	1	2	15	1	0	5	278
12.713	1	0	0	4	1271	7	0	3	2	15	1	0	5	278
12.713	1	0	0	6	1271	7	0	5	2	15	1	0	3	172
12.713	1	0	0	8	1271	7	0	7	3	15	1	0	0	137
12.713	1	0	0	10	1271	7	0	10	3	15	1	0	0	137
12.714	1	0	0	3	1271	8	0	1	2	14	1	0	5	278
12.714	1	0	0	4	1271	8	0	3	2	14	1	0	5	278
12.714	1	0	0	6	1271	8	0	5	2	14	1	0	3	172
12.714	1	0	0	8	1271	8	0	7	3	14	1	0	0	137
12.714	1	0	0	10	1271	8	0	10	3	14	1	0	0	137
12.715	1	0	0	6	1271	9	0	1	4	13	1	0	3	348
12.715	1	0	0	8	1271	9	0	5	4	13	1	0	0	184
12.715	1	0	0	10	1271	9	0	9	4	13	1	0	0	184
12.716	1	0	0	8	1272	0	0	1	6	12	1	0	0	278
12.716	1	0	0	10	1272	0	0	7	6	12	1	0	0	278
12.717	1	0	0	8	1272	1	0	1	6	11	1	0	0	278
12.717	1	0	0	10	1272	1	0	7	6	11	1	0	0	278
12.718	1	0	0	10	1272	2	0	9	3	15	0	1	0	137
12.719	1	0	0	10	1272	3	0	10	3	14	0	1	0	137
12.72	1	0	0	10	1272	4	0	9	4	13	0	1	0	184
12.721	1	0	0	10	1272	5	0	7	6	12	0	1	0	278
12.722	1	0	0	10	1272	6	0	7	6	11	0	1	0	278
12.723	1	0	0	10	1272	7	0	11	1	15	1	0	0	43
12.725	1	0	0	10	1272	9	0	12	1	14	1	0	0	43
12.726	1	0	0	10	1273	0	0	12	1	13	1	0	0	43
12.727	1	0	0	10	1273	1	0	11	1	12	1	0	0	43
12.728	1	0	0	10	1273	2	0	12	1	15	0	1	0	43
12.729	1	0	0	10	1273	3	0	12	1	11	1	0	0	43
12.73	1	0	0	10	1273	4	0	12	1	14	0	1	0	43
12.731	1	0	0	10	1273	5	0	12	1	13	0	1	0	43
12.732	1	0	0	10	1273	6	0	12	1	12	0	1	0	43
12.734	1	0	0	10	1273	8	0	12	1	11	0	1	0	43
12.803	1	0	0	3	1280	7	0	4	1	15	1	0	5	137
12.803	1	0	0	4	1280	7	0	5	1	15	1	0	5	137
12.803	1	0	0	5	1280	7	0	6	1	15	1	0	16	699
12.803	1	0	0	6	1280	7	0	7	1	15	1	0	3	84
12.803	1	0	0	7	1280	7	0	8	1	15	1	0	16	699
